imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,genres,imdb_rating,imdb_no_votes,Streamer,directors,writers,Age,imdb_id2,tmdb_id
tt10482560,tvSeries,Kipo and the Age of Wonderbeasts,Kipo and the Age of Wonderbeasts,2020,2020,24,"Action,Adventure,Animation",8.3,6978.0,Netflix,"nm0948623,nm3165434,nm0014331,nm0174765,nm0970607,nm4346301,nm4361679,nm2170500","nm3481995,nm3507885,nm3976409,nm2995437,nm1134267,nm4198294,nm4361679,nm4791695",TV-Y7,10482560,95599.0
tt7697062,tvSeries,Glitch Techs,Glitch Techs,2020,2020,25,"Action,Adventure,Animation",7.7,1735.0,Netflix,"nm0333967,nm3557466,nm1761811,nm2274701,nm8554186,nm2615112,nm3003918,nm5040931,nm1685611,nm0572461","nm0586850,nm2213589,nm2321339,nm7851941,nm3950075,nm4022062,nm3191813,nm0584242,nm1108910,nm2531253,nm3878880,nm2328077,nm1260407,nm2252804,nm2035704,nm8451266,nm8905315",TV-G,7697062,98494.0
tt11738790,tvSeries,Mighty Little Bheem: Festival of Colors,Mighty Little Bheem: Festival of Colors,2020,0,0,Animation,7.5,41.0,Netflix,\N,\N,TV-Y,11738790,127575.0
tt11829340,tvSeries,Buddi,Buddi,2020,0,12,"Adventure,Animation,Comedy",7.2,69.0,Netflix,"nm5900851,nm2405404,nm2755570","nm5900851,nm5220491,nm2405404,nm0805150,nm2755570,nm8901197",TV-Y,11829340,100746.0
tt11942070,tvSeries,Spirit Riding Free: Riding Academy,Spirit Riding Free: Riding Academy,2020,2020,0,"Action,Adventure,Animation",6.5,140.0,Netflix,"nm0941862,nm1541413,nm1015020,nm2646491","nm3771605,nm3116787,nm0299301,nm4188064,nm0825517",TV-Y7,11942070,101400.0
tt8115688,tvSeries,Chico Bon Bon: Monkey with a Tool Belt,Chico Bon Bon: Monkey with a Tool Belt,2020,2020,0,"Animation,Family",6.3,139.0,Netflix,"nm1124615,nm6030970,nm5228275,nm3700573","nm7140008,nm0102196,nm1461945,nm0270885,nm8647581,nm11849333,nm2268818,nm9685492,nm3823723,nm1879999,nm8553453,nm3087856,nm1664311,nm4577601,nm3878257,nm1414749",ALL,8115688,103174.0
tt12140808,tvSeries,True: Terrific Tales,True: Terrific Tales,2020,0,0,"Animation,Family",7.0,32.0,Netflix,"nm1168080,nm1094255","nm2194656,nm2454343,nm9188995,nm5304723,nm0265976,nm9188994,nm0776202,nm1161923,nm8187311",L,12140808,103407.0
tt12580610,tvSeries,The Epic Tales of Captain Underpants in Space,The Epic Tales of Captain Underpants in Space,2020,0,24,"Action,Animation,Comedy",6.7,145.0,Netflix,"nm2813596,nm3534476,nm0669475","nm0052062,nm2122762,nm0559733,nm0809294",TV-Y7,12580610,105398.0
tt7736558,tvMiniSeries,Wizards,Wizards,2020,2020,233,"Action,Adventure,Animation",8.0,4518.0,Netflix,"nm2508936,nm2112570,nm3028578","nm0868219,nm4354811,nm4372921,nm2177485,nm4145020,nm1945458,nm0973233",TV-G,7736558,3498.0
tt12748268,tvSeries,Word Party Songs,Word Party Songs,2020,0,0,"Animation,Family",4.6,21.0,Netflix,"nm1289897,nm0804003",\N,TV-Y,12748268,106528.0
tt13530018,tvSeries,Rhyme Time Town Singalongs,Rhyme Time Town Singalongs,2020,0,0,"Animation,Family",8.1,20.0,Netflix,\N,nm3080533,TV-G,13530018,115085.0
tt13711094,tvSeries,Mighty Little Bheem: Kite Festival,Mighty Little Bheem: Kite Festival,2021,0,0,"Animation,Comedy,Family",6.9,23.0,Netflix,\N,nm5592581,TV-Y,13711094,116215.0
tt10919290,tvSeries,Centaurworld,Centaurworld,2021,2021,25,"Adventure,Animation,Comedy",7.7,2637.0,Netflix,"nm1056028,nm3656036,nm4857237,nm3826129,nm4670728,nm3727820,nm0420261","nm7851941,nm7284436,nm3727820,nm2436273,nm2794747,nm2591926,nm5704170,nm3436784,nm4494567,nm4471003,nm6978925",TV-Y7,10919290,93233.0
tt8787772,tvMiniSeries,Maya and the Three,Maya and the Three,2021,2021,30,"Action,Adventure,Animation",8.1,4834.0,Netflix,nm1509613,"nm0136398,nm1509613,nm5775160,nm0486007",TV-Y7,8787772,132141.0
tt8923396,tvSeries,Jinn,Jinn,2019,2019,30,"Drama,Fantasy,Horror",3.5,10467.0,Netflix,"nm5073582,nm1691239","nm2959223,nm1918802,nm1472423,nm4794371,nm7871858,nm10762983,nm1691239,nm2793798,nm4694866,nm3730396,nm4572557",15,8923396,214250.0
tt10687564,tvSeries,Dollar,Dollar,2019,2019,0,"Action,Drama,Romance",6.7,643.0,Netflix,nm4683700,nm5977226,14,10687564,234717.0
tt10183912,tvMiniSeries,AlRawabi School for Girls,AlRawabi School for Girls,2021,2022,291,Drama,7.1,9029.0,Netflix,nm4665381,"nm7750390,nm4655089,nm4665381",15,10183912,88516.0
tt12411074,tvSeries,Paranormal,Paranormal,2020,2020,45,"Drama,Fantasy,Horror",8.0,74071.0,Netflix,"nm1782844,nm4211435","nm1782844,nm11956511,nm6039268,nm11616860,nm4520722",,12411074,9922.0
tt6656238,tvSeries,The Rain,The Rain,2018,2020,45,"Drama,Sci-Fi,Thriller",6.3,40751.0,Netflix,"nm0299910,nm1390830,nm7396298,nm0435091,nm0037874,nm1490101","nm2488511,nm0692994,nm2593468,nm5567042,nm4640473,nm1672059,nm1125282,nm1470110,nm6862256,nm1232670,nm10382078",TV-MA,6656238,76719.0
tt10973800,tvSeries,Equinox,Equinox,2020,2020,43,"Drama,Fantasy,Mystery",6.1,7751.0,Netflix,"nm1490101,nm1323584","nm10979585,nm2042393,nm1460271,nm3752799,nm3087392,nm1474236,nm5899936",18+,10973800,113600.0
tt8404520,tvSeries,Ares,Ares,2020,2020,32,"Drama,Horror,Mystery",5.7,4815.0,Netflix,"nm6694124,nm2146887","nm3212171,nm0474233,nm2940499,nm6682589,nm1077598,nm3943455,nm5297601,nm2103422,nm0887508",TV-MA,8404520,86769.0
tt4003966,tvSeries,Marseille,Marseille,2016,2018,41,Drama,6.9,5553.0,Netflix,"nm0802807,nm0319624,nm0550071","nm0290425,nm0802807,nm0810987,nm1282330",TV-MA,4003966,65466.0
tt9170638,tvSeries,The Hookup Plan,The Hookup Plan,2018,2022,27,"Comedy,Romance",7.1,5843.0,Netflix,"nm2015017,nm0078416,nm5252813","nm0485712,nm2015017,nm5252813,nm0918334",,9170638,
tt7043380,tvSeries,Osmosis,Osmosis,2019,2019,55,"Romance,Sci-Fi",5.8,3347.0,Netflix,"nm0015486,nm2130235,nm1987793","nm7829659,nm7829657,nm7829658,nm2504314,nm1752018,nm3836016,nm8644991",16,7043380,85424.0
tt10423460,tvSeries,Family Business,Family Business,2019,2021,0,Comedy,7.4,4885.0,Netflix,nm0331868,"nm3214170,nm6374978,nm0331868,nm1688137,nm13016719,nm1324096,nm3630298,nm3628093,nm2970184",TV-MA,10423460,89785.0
tt10875696,tvSeries,Marianne,Marianne,2019,2019,50,"Drama,Horror,Mystery",7.4,18180.0,Netflix,nm3306595,"nm3306595,nm2898320",TV-MA,10875696,92916.0
tt10986052,tvMiniSeries,Criminal: France,Criminal: France,2019,2019,39,"Crime,Drama,Mystery",7.2,4542.0,Netflix,nm0581081,"nm3197544,nm0443047,nm2610438,nm0581081,nm1637768",TV-MA,10986052,93888.0
tt11829316,tvSeries,Vampires,Vampires,2020,2020,0,"Drama,Fantasy,Horror",5.7,1451.0,Netflix,"nm4451779,nm3937063","nm2783886,nm9103652,nm1486153,nm8624313,nm6331976",TV-MA,11829316,99935.0
tt13044528,tvSeries,La Révolution,La Révolution,2020,2020,0,"Action,Adventure,Drama",6.6,6215.0,Netflix,"nm4662274,nm1919480,nm7978526","nm3540974,nm1615033,nm7600946,nm3311874",TV-MA,13044528,99807.0
tt14252964,tvMiniSeries,Gone for Good,Gone for Good,2021,2021,247,"Crime,Drama,Mystery",6.3,4841.0,Netflix,nm0575726,"nm1454192,nm2182068,nm6108955,nm2099207,nm5778020,nm5020418",TV-MA,14252964,128068.0
tt5753856,tvSeries,Dark,Dark,2017,2020,1455,"Crime,Drama,Mystery",8.7,430771.0,Netflix,nm2171633,"nm2171633,nm1296729,nm4657617,nm2935195,nm4916726,nm9883467",TV-MA,5753856,70523.0
tt6839788,tvSeries,Dogs of Berlin,Dogs of Berlin,2018,0,542,"Action,Crime,Drama",7.5,13929.0,Netflix,nm0023355,"nm0023355,nm2679920,nm0367068,nm2200110,nm1884143,nm5527640,nm1802841,nm2972543,nm1665609",TV-MA,6839788,76652.0
tt10986056,tvMiniSeries,Criminal: Germany,Criminal: Germany,2019,2019,59,"Crime,Drama,Mystery",7.6,5800.0,Netflix,nm0386570,"nm1637768,nm3765639,nm0379864,nm0443047,nm1016679",TV-MA,10986056,93886.0
tt9184970,tvSeries,Skylines,Skylines,2019,2019,56,"Crime,Drama,Music",7.5,2932.0,Netflix,"nm3464744,nm4286439","nm3893920,nm2124318,nm11024143,nm2971314,nm4753966",TV-MA,9184970,92150.0
tt11053220,tvSeries,We Are the Wave,We Are the Wave,2019,0,50,Drama,6.3,3038.0,Netflix,"nm1986754,nm1103518","nm0074217,nm0304541,nm2012044,nm0861826,nm2518436,nm1665609,nm0923184",16,11053220,94660.0
tt11243536,tvMiniSeries,Holiday Secrets,Holiday Secrets,2019,2019,0,Drama,6.5,1289.0,Netflix,nm0705852,nm0264265,14,11243536,95465.0
tt10506510,tvSeries,The Last Word,The Last Word,2020,2020,40,"Comedy,Drama",7.1,1136.0,Netflix,"nm1548089,nm3866538","nm3473247,nm12107532,nm3866538,nm0581536,nm9671571",12,10506510,110152.0
tt11951234,tvMiniSeries,Over Christmas,Over Christmas,2020,2020,48,"Comedy,Drama,Romance",6.7,2422.0,Netflix,nm1095164,nm8440147,6,11951234,112538.0
tt15392100,tvMiniSeries,The Billion Dollar Code,The Billion Dollar Code,2021,2021,267,"Biography,Crime,Drama",8.0,10873.0,Netflix,nm1840944,nm2047699,TV-MA,15392100,133357.0
tt6077448,tvSeries,Sacred Games,Sacred Games,2018,2019,50,"Action,Crime,Drama",8.5,92067.0,Netflix,"nm0440604,nm0003939,nm4784536,nm10826106","nm3542598,nm0151512,nm1810831,nm9933390,nm10134906,nm11051654,nm11196665",TV-MA,6077448,79352.0
tt5909930,tvMiniSeries,Ghoul,Ghoul,2018,2018,45,"Drama,Fantasy,Horror",7.0,14927.0,Netflix,nm3318887,"nm3318887,nm3760511,nm4308825",TV-MA,5909930,80707.0
tt8004628,tvSeries,Selection Day,Selection Day,2018,0,23,Sport,7.3,2370.0,Netflix,"nm0006841,nm3095461","nm0089202,nm5046012,nm1386575,nm7711790,nm2479059",TV-14,8004628,84310.0
tt9337588,tvSeries,Leila,Leila,2019,0,48,"Drama,Sci-Fi",5.0,9249.0,Netflix,"nm0576548,nm0474848,nm2384379","nm10766660,nm3318887,nm4478309,nm1257497,nm8819319,nm0576548,nm6533812",TV-MA,9337588,89545.0
tt9310372,tvSeries,Typewriter,Typewriter,2019,2019,48,"Horror,Mystery,Thriller",6.5,4229.0,Netflix,nm1223910,"nm1223910,nm4857370,nm1330994,nm2632735",TV-MA,9310372,91290.0
tt8069036,tvSeries,Bard of Blood,Bard of Blood,2019,0,45,"Action,Adventure,Drama",6.8,12040.0,Netflix,nm4138262,"nm12352391,nm4415007,nm9660259",TV-MA,8069036,91016.0
tt11725706,tvSeries,Taj Mahal 1989,Taj Mahal 1989,2020,0,0,"Comedy,Drama,Romance",7.5,1691.0,Netflix,nm6500222,nm6500222,,11725706,99387.0
tt9359294,tvMiniSeries,Hasmukh,Hasmukh,2020,2020,34,"Comedy,Crime,Drama",5.4,2799.0,Netflix,nm2060343,"nm0012541,nm1983888,nm2060343,nm9420752,nm8778757,nm1242455",TV-MA,9359294,102084.0
tt10651790,tvSeries,Betaal,Betaal,2020,0,46,"Action,Horror,Thriller",5.4,9574.0,Netflix,"nm3318887,nm4454185","nm1872089,nm3318887,nm8819319",16,10651790,103759.0
tt12775836,tvSeries,Bhaag Beanie Bhaag,Bhaag Beanie Bhaag,2020,0,29,Comedy,3.6,6749.0,Netflix,"nm8379177,nm0619750,nm3066240","nm12078930,nm3398282,nm10844735,nm3939345,nm4162819",,12775836,114185.0
tt7197684,tvSeries,Suburra: Blood on Rome,Suburra: Blood on Rome,2017,2020,50,"Action,Crime,Drama",7.9,16189.0,Netflix,"nm0146166,nm0686375,nm3321297,nm3137132,nm0596403","nm7473003,nm0079296,nm3560629,nm7583229,nm0149035,nm1145142,nm1834298,nm2591586,nm1272760,nm5514966",TV-MA,7197684,73671.0
tt7645192,tvSeries,Baby,Baby,2018,2020,50,Drama,6.8,12786.0,Netflix,"nm1693484,nm7607546,nm0624448,nm5187666","nm5187666,nm9427935,nm9427936,nm1249699,nm6881289,nm3289512,nm0244457,nm8537301,nm8154695",TV-MA,7645192,82700.0
tt8403622,tvSeries,Luna Nera,Luna Nera,2020,2020,43,"Drama,Fantasy,Thriller",5.9,3380.0,Netflix,"nm0173726,nm1339604,nm2113581","nm3812261,nm1228536,nm9832785",TV-MA,8403622,96346.0
tt10101518,tvSeries,Curon,Curon,2020,2020,0,"Drama,Fantasy,Horror",5.9,4507.0,Netflix,"nm3092172,nm6576097","nm7473003,nm3990490,nm5564203,nm9488129",TV-MA,10101518,103849.0
tt10619486,tvSeries,Zero,Zero,2021,2021,27,"Action,Comedy,Drama",5.8,1499.0,Netflix,"nm1989547,nm3275885,nm2113581,nm5136817","nm9896612,nm11565343,nm1371376,nm3339634,nm3248925,nm1277849",TV-MA,10619486,119861.0
tt7931520,tvSeries,Blazing Transfer Students,Blazing Transfer Students,2017,2017,0,"Action,Adventure,Comedy",6.8,138.0,Netflix,nm2838692,"nm3975335,nm2281202",15,7931520,75009.0
tt6866914,tvSeries,Jimmy: The True Story of a True Idiot,Jimmy: The True Story of a True Idiot,2018,2018,0,Comedy,6.7,89.0,Netflix,\N,\N,TV-MA,6866914,81006.0
tt8747882,tvMiniSeries,Switched,Switched,2018,2018,35,"Drama,Sci-Fi",7.1,1701.0,Netflix,\N,nm15366883,TV-14,8747882,37632.0
tt10049610,tvSeries,Followers,Followers,2020,2020,40,"Drama,Romance",6.4,661.0,Netflix,"nm5212342,nm2242451,nm8149371","nm3668395,nm2242451,nm3828077",TV-MA,10049610,98772.0
tt12079236,tvMiniSeries,The Forest of Love: Deep Cut,The Forest of Love: Deep Cut,2020,2020,40,"Crime,Drama,Horror",6.8,586.0,Netflix,nm0814469,nm0814469,TV-MA,12079236,102846.0
tt12313914,tvSeries,Ju-on: Origins,Ju-on: Origins,2020,2020,30,"Drama,Horror,Mystery",6.1,5246.0,Netflix,nm4999608,"nm0406772,nm0847126",TV-MA,12313914,103445.0
tt6125832,tvSeries,My Only Love Song,My Only Love Song,2017,2017,30,"Comedy,Fantasy,Romance",7.1,815.0,Netflix,nm8447129,nm2577066,TV-MA,6125832,70372.0
tt8129694,tvMiniSeries,YG Future Strategy Office,YG Future Strategy Office,2018,2018,0,Comedy,6.8,220.0,Netflix,\N,nm1593177,15,8129694,82834.0
tt6611916,tvSeries,Kingdom,Kingdom,2019,0,45,"Action,Drama,Horror",8.3,52652.0,Netflix,"nm1826454,nm4538096",nm1953626,TV-MA,6611916,61427.0
tt8995604,tvSeries,My First First Love,My First First Love,2019,2019,50,"Drama,Romance",7.5,2893.0,Netflix,nm6857499,"nm2928489,nm4509203",TV-PG,8995604,87527.0
tt10027990,tvMiniSeries,Persona,Persona,2019,2019,20,"Drama,Thriller",6.5,1422.0,Netflix,"nm5396854,nm1941507,nm3209293,nm2133235","nm5396854,nm2133235,nm1941507",,10027990,214626.0
tt11058644,tvMiniSeries,My Holo Love,My Holo Love,2020,2020,55,"Drama,Romance,Sci-Fi",7.6,3395.0,Netflix,nm11031339,\N,15,11058644,96160.0
tt10262630,tvSeries,Extracurricular,Extracurricular,2020,2020,50,"Crime,Drama",7.6,8901.0,Netflix,nm1534618,nm11449231,TV-MA,10262630,90814.0
tt12879522,tvSeries,The School Nurse Files,The School Nurse Files,2020,0,51,"Comedy,Drama,Fantasy",6.4,1506.0,Netflix,nm3209293,"nm11808724,nm3209293",TV-14,12879522,87313.0
tt11612120,tvSeries,Sweet Home,Sweet Home,2020,0,52,"Drama,Fantasy,Horror",7.3,29946.0,Netflix,"nm6095359,nm4624887,nm12331065","nm11274902,nm12036707,nm11274903,nm11274901,nm12036708",TV-MA,11612120,96648.0
tt10895588,tvSeries,Nowhere Man,Nowhere Man,2019,2019,0,"Action,Crime,Drama",5.7,428.0,Netflix,nm1697638,"nm5940836,nm1697638,nm3209057,nm11851775,nm6460579",14,10895588,10494.0
tt9314996,tvSeries,Triad Princess,Triad Princess,2019,2019,0,"Adventure,Drama",6.6,934.0,Netflix,nm8235400,"nm12160676,nm8235400",14,9314996,96049.0
tt9690302,tvSeries,The Ghost Bride,The Ghost Bride,2020,0,0,"Drama,Fantasy",6.4,891.0,Netflix,"nm1012525,nm5000082","nm7044691,nm10440166,nm2061709,nm1949409,nm0944727,nm5837335,nm3171409",TV-14,9690302,98492.0
tt10069398,tvSeries,Home for Christmas,Home for Christmas,2019,2020,29,"Comedy,Drama,Romance",7.7,16590.0,Netflix,"nm2008031,nm1633071","nm10567959,nm3890140,nm2967498,nm10567958,nm3215588,nm1633071,nm10567957",TV-MA,10069398,95612.0
tt9815502,tvSeries,Bloodride,Bloodride,2020,2020,0,"Drama,Horror,Mystery",6.4,4315.0,Netflix,"nm1076816,nm2923315","nm0408553,nm2923315",TV-MA,9815502,100043.0
tt7371666,tvSeries,1983,1983,2018,2018,448,"Crime,Drama,Thriller",6.7,4118.0,Netflix,"nm0010653,nm2274251,nm0002140,nm2835452","nm2319893,nm2982080,nm3008125",TV-MA,7371666,82798.0
tt1910645,tvMiniSeries,The Woods,The Woods,2020,2020,306,"Crime,Drama,Mystery",6.6,7381.0,Netflix,"nm1572674,nm1291828","nm1454192,nm11189299,nm7193196",TV-MA,1910645,103425.0
tt4922804,tvSeries,3%,3%,2016,2020,49,"Action,Drama,Sci-Fi",7.3,27676.0,Netflix,"nm3120984,nm0054005,nm4746526,nm2944272,nm0153263","nm4747123,nm3238584,nm3120962,nm4266178,nm7766986,nm9877632,nm2193400,nm4604390,nm2944272,nm2943779,nm6302956,nm5468474,nm7718283",TV-PG,4922804,3239.0
tt6873658,tvSeries,The Mechanism,The Mechanism,2018,2019,41,"Crime,Drama,Thriller",8.0,36599.0,Netflix,"nm1179870,nm0655683,nm0695038,nm5820296","nm0811709,nm0655683",TV-MA,6873658,76954.0
tt6626676,tvSeries,Samantha!,Samantha!,2018,2019,27,Comedy,6.6,539.0,Netflix,"nm1155504,nm2998472,nm1806027,nm0347254","nm1806027,nm2780514,nm6873555,nm4140344,nm8836239,nm0990108,nm3902488,nm5888483,nm5114690,nm5142517",,6626676,65592.0
tt8001788,tvSeries,Girls from Ipanema,Girls from Ipanema,2019,2020,45,"Drama,Romance",7.8,3806.0,Netflix,"nm2317758,nm2338949,nm2365786","nm5326042,nm2322685,nm1907616,nm4140344,nm5667278",TV-MA,8001788,86943.0
tt9048368,tvSeries,The Chosen One,The Chosen One,2019,2019,40,"Mystery,Thriller",5.8,778.0,Netflix,"nm2633637,nm4127251","nm0190427,nm4088564,nm1145589,nm7910296,nm1425747",TV-MA,9048368,223400.0
tt11131980,tvSeries,Nobody's Looking,Nobody's Looking,2019,2019,26,"Comedy,Drama,Fantasy",7.7,2435.0,Netflix,"nm1179870,nm1485793,nm3821208","nm6302955,nm5991148,nm4266178,nm9130653,nm1179870,nm6883845,nm11156152,nm5160922,nm3821208,nm3120055,nm6302954",TV-MA,11131980,95121.0
tt11542920,tvSeries,Omniscient,Omniscient,2020,2020,0,"Drama,Sci-Fi,Thriller",6.5,2477.0,Netflix,"nm1155504,nm2943969","nm4747123,nm9877632,nm3646509,nm5891578,nm11314507",15,11542920,80736.0
tt10241238,tvSeries,Reality Z,Reality Z,2020,2020,30,"Comedy,Horror",5.6,2810.0,Netflix,"nm1059000,nm0868595","nm12018770,nm11667858,nm12016595,nm1059000,nm1805425,nm0868595",18,10241238,104108.0
tt11131962,tvSeries,Kissing Game,Kissing Game,2020,2020,0,"Drama,Mystery,Thriller",6.3,891.0,Netflix,"nm2296828,nm2193400","nm2296828,nm5889549,nm11685208,nm9712336,nm2193400,nm5358539",19,11131962,105213.0
tt4680240,tvSeries,Club de Cuervos,Club de Cuervos,2015,2019,40,"Comedy,Drama,Sport",8.2,6106.0,Netflix,"nm1890752,nm7020801,nm1662689,nm1646455,nm0810997","nm2683474,nm10927948,nm7777895,nm3136544,nm4205370,nm4204713,nm2638243,nm6327660,nm5549931,nm0245736,nm2116787,nm1890752,nm2835675,nm10743407,nm3056663,nm1827356,nm2221956,nm1645334,nm6422904,nm5225626,nm1502831",TV-MA,4680240,63314.0
tt6102418,tvSeries,Estocolmo,Estocolmo,2016,2016,60,"Crime,Drama,Mystery",5.8,353.0,Netflix,"nm1419614,nm1948237","nm0131305,nm6918765,nm1412439,nm1948237,nm1989511,nm4587738",TV-MA,6102418,68387.0
tt6495756,tvSeries,Ingobernable,Ingobernable,2017,0,40,"Crime,Drama,Mystery",7.0,3364.0,Netflix,nm0950426,"nm8082738,nm5246010,nm1978839,nm2276427,nm5404569,nm0406416,nm1889187,nm2022626,nm3990359,nm0603867,nm4112866,nm1217514,nm2458618,nm0828414,nm5352443,nm2915098,nm2418079,nm2428931,nm8891955,nm5246200",TV-MA,6495756,70897.0
tt5674718,tvSeries,Cable Girls,Cable Girls,2017,2020,50,Drama,7.5,15849.0,Netflix,"nm0379872,nm2149627,nm1202806,nm1266768,nm1423555,nm0350957","nm1202178,nm2610456,nm4152116,nm2798991,nm3392734,nm1105268,nm2853495,nm1362004,nm9694903,nm2196125,nm1383742,nm2268479",TV-MA,5674718,71225.0
tt7956274,tvSeries,Edha,Edha,2018,2018,40,"Drama,Mystery,Thriller",4.9,687.0,Netflix,"nm0122184,nm2953954","nm0122184,nm9685257,nm4117720,nm0781746,nm0868623,nm0079229,nm0144909,nm1885928",TV-MA,7956274,78087.0
tt8498114,tvSeries,The Ballad of Hugo Sánchez,The Ballad of Hugo Sánchez,2018,2018,36,"Comedy,Drama,Sport",6.5,884.0,Netflix,"nm4204713,nm0004071","nm4204713,nm3862834,nm2953647,nm3835964,nm3632835,nm5494252,nm1890752,nm3139634",TV-MA,8498114,80280.0
tt8387348,tvSeries,The House of Flowers,The House of Flowers,2018,2020,60,"Comedy,Drama",7.6,8390.0,Netflix,"nm1919456,nm1990586,nm1761358,nm3154756,nm2759628","nm1919456,nm8082736,nm8402016,nm1761358,nm7109825,nm4856853,nm1865974,nm8171390",TV-MA,8387348,80169.0
tt8105958,tvSeries,Wild District,Wild District,2018,2019,45,"Action,Crime,Drama",8.1,2124.0,Netflix,"nm4387002,nm1659906,nm2872021","nm3590688,nm3707864,nm10274439,nm5843642,nm2208165,nm3281140,nm1921203,nm1659906,nm1942197",TV-MA,8105958,83245.0
tt7414954,tvSeries,Diablero,Diablero,2018,2020,40,"Adventure,Drama,Fantasy",6.8,2793.0,Netflix,"nm0144511,nm1458283","nm0879377,nm2529688,nm1891146,nm3139010,nm2132301,nm2276427,nm2157916,nm7709197,nm1754539,nm7425763",TV-MA,7414954,83300.0
tt8001250,tvSeries,Always a Witch,Always a Witch,2019,2020,40,"Drama,Fantasy",6.3,2692.0,Netflix,"nm2160742,nm2849107,nm1903155","nm0663365,nm0900220,nm9777939,nm9625962",TV-14,8001250,85703.0
tt9654086,tvSeries,Go! Live Your Way,Go! Live Your Way,2019,2019,40,"Comedy,Family,Musical",6.9,828.0,Netflix,\N,"nm1847800,nm1233461,nm7053858,nm9854799",L,9654086,87024.0
tt9327348,tvSeries,Crime Diaries: The Candidate,Crime Diaries: The Candidate,2019,2019,45,"Crime,Drama,Thriller",7.6,887.0,Netflix,"nm1135329,nm1659777","nm0121437,nm1048978,nm7603309,nm2730360",16,9327348,87820.0
tt10242266,tvMiniSeries,Historia de un crimen: Colmenares,Historia de un crimen: Colmenares,2019,2019,0,Crime,7.3,971.0,Netflix,"nm1903155,nm1909039","nm1504247,nm4043991,nm5843642,nm3680035,nm6918567",TV-MA,10242266,89008.0
tt8961508,tvSeries,High Seas,High Seas,2019,2020,50,"Crime,Drama,Mystery",6.8,8233.0,Netflix,"nm1292099,nm0350957,nm2149627,nm1288792","nm1202178,nm2610456,nm1324537,nm2601909,nm1394512,nm2757356",TV-MA,8961508,88239.0
tt9046782,tvSeries,Yankee,Yankee,2019,2019,40,Drama,6.0,844.0,Netflix,"nm1993449,nm0140196,nm2156410","nm5142203,nm8977430,nm1865974,nm8730232,nm2431771",TV-MA,9046782,88775.0
tt9641192,tvMiniSeries,Frontera Verde,Frontera Verde,2019,2019,41,"Crime,Drama,Thriller",7.3,2849.0,Netflix,"nm2662166,nm1458734,nm2005384","nm10274439,nm3707864,nm7303709,nm2157916,nm8317725,nm7150116,nm6918567,nm3720906,nm3680035,nm5843642",,9641192,91699.0
tt8655736,tvSeries,Monarca,Monarca,2019,2021,43,Drama,7.8,3597.0,Netflix,"nm1458283,nm0746370,nm1135329,nm2088368","nm0305684,nm1417932,nm0746370,nm9949830,nm3636371,nm3783253,nm2083354,nm1242371",TV-MA,8655736,93297.0
tt10986050,tvMiniSeries,Criminal: Spain,Criminal: Spain,2019,2019,40,"Crime,Drama,Mystery",6.9,4634.0,Netflix,"nm0057819,nm1637768","nm1637768,nm3765639,nm0379864,nm0443047,nm2610438,nm0554532",TV-MA,10986050,93878.0
tt8575476,tvSeries,Hache,Hache,2019,2021,50,"Crime,Drama,Thriller",6.5,1865.0,Netflix,"nm0868441,nm1417232","nm0273785,nm0530037,nm1847914,nm2853495,nm0328000",TV-MA,8575476,84112.0
tt9731254,tvMiniSeries,Three Days of Christmas,Three Days of Christmas,2019,2019,0,Drama,6.8,1495.0,Netflix,nm1420178,"nm3329293,nm5350655,nm1420178,nm2174081",12,9731254,96208.0
tt9170386,tvSeries,Puerta 7,Puerta 7,2020,2020,45,"Crime,Drama,Thriller",5.7,610.0,Netflix,nm0128382,"nm6724758,nm1352198,nm8851912",TV-MA,9170386,99633.0
tt11120674,tvSeries,Unstoppable,Unstoppable,2020,2020,43,"Comedy,Drama",7.2,1080.0,Netflix,"nm2805227,nm1792936,nm2785946","nm2805227,nm11344798,nm6575981,nm7529515,nm4111540",TV-MA,11120674,99385.0
tt10833132,tvSeries,The Club,The Club,2019,0,30,"Comedy,Drama",6.3,962.0,Netflix,"nm2156410,nm2719701,nm5348546","nm13462217,nm5537263,nm2719701,nm15108055",,10833132,14177.0
tt9731222,tvSeries,The Neighbor,The Neighbor,2019,2021,30,"Action,Comedy",6.5,2417.0,Netflix,"nm0508277,nm2075313,nm2954266,nm1443023,nm1238859,nm0623001,nm2364398","nm2594268,nm0623001,nm11237417,nm10454761,nm10454762,nm2148234",TV-PG,9731222,81144.0
tt12364156,tvMiniSeries,The Search,The Search,2020,2020,0,Crime,5.7,705.0,Netflix,"nm3403118,nm2759628,nm2048922","nm2683524,nm3891766,nm2759628",,12364156,13924.0
tt12624844,tvSeries,The Great Heist,The Great Heist,2020,2020,0,"Crime,Drama,Thriller",7.3,2844.0,Netflix,"nm1504247,nm4043991","nm1504247,nm4043991,nm5843642,nm3680035,nm8419577",16,12624844,104555.0
tt10311932,tvMiniSeries,Someone Has to Die,Someone Has to Die,2020,2020,149,"Crime,Drama,Thriller",6.3,5533.0,Netflix,nm1919456,"nm1919456,nm3374051,nm4856853",TV-MA,10311932,105904.0
