imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name
tt11744632,tvSeries,Babies,Babies,2020,0,0,6.9,864.0,Netflix,7,11744632,99103,Annabel Gillings,\N,,,3082457,5014675,0916880,Documentary,,Kim Duke,Adam Perkins,
tt11822998,tvMiniSeries,The Trials of Gabriel Fernandez,The Trials of Gabriel Fernandez,2020,2020,331,8.1,13134.0,Netflix,18,11822998,99626,Brian Knappenberger,\N,,,0460534,,,Crime,Documentary,Brian Knappenberger,,
tt11958942,tvMiniSeries,How to Fix a Drug Scandal,How to Fix a Drug Scandal,2020,2020,211,7.0,3665.0,Netflix,18,11958942,100407,,2970330,,,5705851,,,Crime,Documentary,Erin Lee Carr,,
tt11958922,tvMiniSeries,The Innocence Files,The Innocence Files,2020,2020,573,7.9,3030.0,Netflix,18,11958922,100379,"('Alex Gibney', 'Liz Garbus', 'Roger Ross Williams')",1440950,,,2141317,1160206,1397733,Crime,Documentary,Roger Ross Williams,Jed Rothstein,
tt12027008,tvSeries,Absurd Planet,Absurd Planet,2020,2020,0,4.0,1640.0,Netflix,7,12027008,101836,,11516462,,,11516462,,,Comedy,Documentary,Paul E. Raff,,
tt11963042,tvSeries,Trial by Media,Trial by Media,2020,0,61,7.1,3497.0,Netflix,18,11963042,102901,"('George Clooney', 'Grant Heslov')",\N,,,1341941,3797834,3496466,Crime,Documentary,Skye Borgman,Garrett Bradley,
tt11958648,tvSeries,History 101,History 101,2020,0,22,6.8,4783.0,Netflix,16,11958648,102905,,7398886,1274518,1660955,1660955,1635390,0916880,Documentary,History,Nick Clarke Powell,Marc Tiley,
tt12312250,tvMiniSeries,Jeffrey Epstein: Filthy Rich,Jeffrey Epstein: Filthy Rich,2020,2020,227,7.1,27396.0,Netflix,18,12312250,103506,,\N,,,5494544,,,Crime,Documentary,Lisa Bryant,,
tt12190580,tvSeries,Lenox Hill,Lenox Hill,2020,2020,0,8.7,2858.0,Netflix,16,12190580,102281,"('Adi Barash', 'Ruthie Shatz')",1188572,0789461,,1188572,0789461,,Documentary,,Adi Barash,Ruthie Shatz,
tt12429046,tvSeries,Home Game,Home Game,2020,2020,36,7.0,970.0,Netflix,13,12429046,105274,,2096169,,,6832614,2096169,1101674,Documentary,Sport,Austin Reza,Ryan Duffy,
tt12588416,tvMiniSeries,The Business of Drugs,The Business of Drugs,2020,2020,0,7.2,1859.0,Netflix,18,12588416,105305,,9553174,,,4869069,1497006,2258028,Crime,Documentary,Erik Osterholm,Jesse Sweet,
tt12742136,tvMiniSeries,Street Food: Latin America,Street Food: Latin America,2020,2020,30,7.8,1588.0,Netflix,0,12742136,105488,David Gelb,0312173,2770831,,0586995,1628204,,Documentary,,Daniel Milder,Tamara Rosenfeld,
tt12588372,tvMiniSeries,Fear City: New York vs the Mafia,Fear City: New York vs the Mafia,2020,2020,156,7.1,8306.0,Netflix,18,12588372,105489,,\N,,,0387700,,,Crime,Documentary,Sam Hobkinson,,
tt12753692,tvSeries,Connected: The Hidden Science of Everything,Connected: The Hidden Science of Everything,2020,2020,45,7.5,1877.0,Netflix,18,12753692,106525,,\N,,,1464422,2186293,7350788,Comedy,Documentary,Arianna LaPenne,Nick Brigden,
tt12754910,tvSeries,Immigration Nation,Immigration Nation,2020,0,0,7.6,1210.0,Netflix,16,12754910,106359,"('Shaul Schwarz', 'Christina Clusiau')",\N,,,7895182,5356362,,Documentary,,Christina Clusiau,Shaul Schwarz,
tt12753698,tvSeries,World's Most Wanted,World's Most Wanted,2020,2020,45,7.1,2876.0,Netflix,16,12753698,106513,,\N,,,6527559,11793854,6600676,Crime,Documentary,Martin Boudot,Cyprien Dhaese,
tt12759334,tvSeries,Tiny Creatures,Tiny Creatures,2020,2020,0,5.1,1392.0,Netflix,7,12759334,106514,,4574809,0428455,,0428455,,,Documentary,Drama,Jonathan Jones,,
tt12759400,tvMiniSeries,High Score,High Score,2020,2020,252,7.4,8754.0,Netflix,14,12759400,106754,France Costrel,\N,,,3632546,4323457,7480847,Documentary,History,William Acks,France Costrel,
tt12917170,tvMiniSeries,Chef's Table: BBQ,Chef's Table: BBQ,2020,2020,40,7.8,1220.0,Netflix,13,12917170,107671,David Gelb,0312173,,,2770831,0422316,3324867,Documentary,,Brian McGinn,Clay Jeter,
tt12875794,tvMiniSeries,La Línea: Shadow of Narco,La Línea: Shadow of Narco,2020,2020,0,6.4,453.0,Netflix,18,12875794,107904,,4653885,,,0602332,,,Crime,Documentary,Pepe Mora,,
tt12930534,tvMiniSeries,Challenger: The Final Flight,Challenger: The Final Flight,2020,2020,179,7.8,7735.0,Netflix,14,12930534,108298,"('Glen Zipper', 'Steven Leckart')",6026697,3581772,,0432616,6026697,,Documentary,History,Daniel Junge,Steven Leckart,
tt12939836,tvMiniSeries,A Perfect Crime,A Perfect Crime,2020,2020,40,7.3,1659.0,Netflix,13,12939836,110412,"('Georg Tschurtschenthaler', 'Christian Beetz')",1037417,2935195,0676223,0676223,2828225,2543882,Crime,Documentary,Jan Peter,Georg Tschurtschenthaler,
tt13110256,tvSeries,Song Exploder,Song Exploder,2020,2020,0,7.4,865.0,Netflix,18,13110256,110186,,\N,,,3335696,1365879,1958109,Documentary,Music,Jason Zeldes,Morgan Neville,
tt12923630,tvSeries,Bad Boy Billionaires: India,Bad Boy Billionaires: India,2020,0,59,7.9,3392.0,Netflix,13,12923630,111086,,4204662,,,4204662,2580808,0713864,Biography,Crime,Dylan Mohan Gray,Johanna Hamilton,
tt13244092,tvMiniSeries,Carmel: Who Killed Maria Marta?,Carmel: Who Killed Maria Marta?,2020,2020,229,7.0,2704.0,Netflix,13,13244092,111495,Alejandro Hartmann,7691245,0366914,2984405,0366914,,,Crime,Documentary,Alejandro Hartmann,,
tt13363298,tvMiniSeries,Trial 4,Trial 4,2020,2020,437,7.5,2311.0,Netflix,18,13363298,112278,,\N,,,0121918,,,Crime,Documentary,Rémy Burkel,,
tt13464340,tvSeries,Alien Worlds,Alien Worlds,2020,2020,42,6.6,4095.0,Netflix,7,13464340,113178,,\N,,,2774133,5595772,1941975,Animation,Documentary,Daniel M. Smith,Suzy Boyles,
tt13540900,tvMiniSeries,Room 2806: The Accusation,Room 2806: The Accusation,2020,2020,197,7.0,2500.0,Netflix,16,13540900,114003,,13397497,3717761,,0504267,,,Crime,Documentary,Jalil Lespert,,
tt13487106,tvSeries,The Surgeon's Cut,The Surgeon's Cut,2020,2020,0,8.5,1223.0,Netflix,16,13487106,113647,,\N,,,0086872,2238455,2664904,Documentary,,Lucy Blakstad,Stephen Cooter,
tt13486136,tvSeries,Anitta: Made in Honório,Anitta: Made in Honório,2020,2020,0,7.0,458.0,Netflix,14,13486136,113415,,\N,,,0905343,9591371,,Biography,Documentary,Andrucha Waddington,Pedro Waddington,
tt13570366,tvMiniSeries,Break It All: The History of Rock in Latin America,Break It All: The History of Rock in Latin America,2020,2020,0,7.6,1375.0,Netflix,18,13570366,114404,Nicolás Entel,1139728,1178554,,4084564,,,Biography,Documentary,Picky Talarico,,
tt13492374,tvMiniSeries,The Ripper,The Ripper,2020,2020,195,7.1,10627.0,Netflix,18,13492374,113372,"('Jesse Vile', 'Ellena Wood')",\N,,,2073620,3471352,,Crime,Documentary,Jesse Vile,Ellena Wood,
tt13731400,tvMiniSeries,SanPa: Sins of the Savior,SanPa: Sins of the Savior,2020,2020,298,7.8,1695.0,Netflix,16,13731400,115569,Gianluca Neri,5766268,1559332,10269886,1785694,,,Crime,Documentary,Cosima Spender,,
tt13617024,tvMiniSeries,Headspace Guide to Meditation,Headspace Guide to Meditation,2021,2021,173,8.4,1822.0,Netflix,0,13617024,114419,,12968537,,,3236949,8202810,9010369,Animation,Documentary,Devin Clark,Magnus Atom,
tt13617060,tvSeries,History of Swear Words,History of Swear Words,2021,2021,124,6.4,5449.0,Netflix,18,13617060,114591,,2028925,4691810,3691685,3179988,,,Comedy,Documentary,Ves D'Elia,,
tt13660958,tvMiniSeries,Pretend It's a City,Pretend It's a City,2021,2021,203,8.0,8394.0,Netflix,14,13660958,115497,,\N,,,0000217,,,Biography,Comedy,Martin Scorsese,,
tt13651632,tvMiniSeries,Night Stalker: The Hunt for a Serial Killer,Night Stalker: The Hunt for a Serial Killer,2021,2021,189,7.5,29399.0,Netflix,18,13651632,114705,,\N,,,2899506,1183164,,Crime,Documentary,James Carroll,Tiller Russell,
tt13837672,tvMiniSeries,Crime Scene: The Vanishing at the Cecil Hotel,Crime Scene: The Vanishing at the Cecil Hotel,2021,2021,220,6.0,19620.0,Netflix,18,13837672,116989,Joe Berlinger,\N,,,0075666,,,Crime,Documentary,Joe Berlinger,,
tt13972246,tvMiniSeries,Amend: The Fight for America,Amend: The Fight for America,2021,2021,0,8.0,1527.0,Netflix,18,13972246,118043,"('Tom Yellin', 'Robe Imbriano')",0408154,2037704,0947400,3232264,0502497,,Documentary,History,Reinaldo Marcus Green,Kenny Leon,
tt13987620,tvMiniSeries,Murder Among the Mormons,Murder Among the Mormons,2021,2021,160,7.0,7173.0,Netflix,14,13987620,119337,"('Jared Hess', 'Tyler Measom')",\N,,,0381478,0575244,,Crime,Documentary,Jared Hess,Tyler Measom,
tt14091172,tvMiniSeries,Nevenka: Breaking the Silence,Nevenka: Breaking the Silence,2021,2021,114,6.9,734.0,Netflix,16,14091172,120040,Maribel Sánchez-Maroto,2036550,,,4419660,,,Crime,Documentary,Maribel Sánchez-Maroto,,
tt14177168,tvMiniSeries,Worn Stories,Worn Stories,2021,2021,30,6.7,348.0,Netflix,16,14177168,120008,,\N,,,1878198,2032609,1525553,Documentary,,Ted Passon,Dara Horenblas,
tt14267526,tvMiniSeries,My Love: Six Stories of True Love,My Love: Six Stories of True Love,2021,2021,418,7.4,337.0,Netflix,18,14267526,50016,,\N,,,4484295,4483474,1872105,Documentary,Romance,Deepti Kakkar,Fahad Mustafa,
tt13156316,tvMiniSeries,The Sons of Sam: A Descent into Darkness,The Sons of Sam: A Descent into Darkness,2021,2021,239,7.0,9990.0,Netflix,18,13156316,122672,,\N,,,0954722,,,Crime,Documentary,Joshua Zeman,,
tt14681732,tvMiniSeries,Sophie: A Murder in West Cork,Sophie: A Murder in West Cork,2021,2021,164,6.8,5947.0,Netflix,14,14681732,126396,,\N,,,0235770,,,Crime,Documentary,John Dower,,
tt14856998,tvMiniSeries,Elize Matsunaga: Once Upon a Crime,Elize Matsunaga: Once Upon a Crime,2021,2021,197,5.9,2509.0,Netflix,14,14856998,127617,Eliza Capai,5496487,10097295,,5725884,,,Biography,Crime,Eliza Capai,,
tt11898920,tvMiniSeries,Naomi Osaka,Naomi Osaka,2021,2021,113,6.3,1417.0,Netflix,14,11898920,126387,Garrett Bradley,8176073,,,3797834,,,Biography,Documentary,Garrett Bradley,,
tt15049206,tvMiniSeries,Cocaine Cowboys: The Kings of Miami,Cocaine Cowboys: The Kings of Miami,2021,2021,273,7.1,3096.0,Netflix,18,15049206,129206,,\N,,,0169253,,,Crime,Documentary,Billy Corben,,
tt15166116,tvMiniSeries,Countdown: Inspiration4 Mission to Space,Countdown: Inspiration4 Mission to Space,2021,2021,244,7.8,2070.0,Netflix,14,15166116,130521,,\N,,,2629370,3237043,6795267,Documentary,,Jason Hehir,J.J. Kelley,
tt15287836,tvMiniSeries,Monsters Inside: The 24 Faces of Billy Milligan,Monsters Inside: The 24 Faces of Billy Milligan,2021,2021,243,6.3,4663.0,Netflix,16,15287836,132105,"('Olivier Megaton', 'Brice Lambert')",0576298,5325649,,0576298,,,Crime,Documentary,Olivier Megaton,,
tt14167390,tvMiniSeries,House of Secrets: The Burari Deaths,House of Secrets: The Burari Deaths,2021,2021,135,7.4,12401.0,Netflix,16,14167390,133359,Leena Yadav,1636742,,,4412167,1636742,,Crime,Documentary,Anubhav Chopra,Leena Yadav,
tt15796898,tvMiniSeries,Where Is Marta?,Where Is Marta?,2021,2021,189,6.8,1585.0,Netflix,16,15796898,137899,Paula Cons,3407885,10290548,0651388,3407885,,,Crime,Documentary,Paula Cons,,
tt15796900,tvMiniSeries,Reasonable Doubt: A Tale of Two Kidnappings,Reasonable Doubt: A Tale of Two Kidnappings,2021,2021,186,7.6,245.0,Netflix,13,15796900,137717,,2370297,2215506,3045340,1764583,2370297,3491078,Crime,Documentary,Felipe Gomez,Roberto Hernández,
tt15771888,tvMiniSeries,Dig Deeper: The Disappearance of Birgit Meier,Dig Deeper: The Disappearance of Birgit Meier,2021,2021,236,7.2,2421.0,Netflix,16,15771888,137903,,6588297,1348248,,1348248,,,Biography,Crime,Nicolas Steiner,,
tt16307970,tvMiniSeries,Tiger King: The Doc Antle Story,Tiger King: The Doc Antle Story,2021,2021,127,6.2,1920.0,Netflix,18,16307970,152336,,\N,,,0149686,5412043,,Biography,Crime,Rebecca Chaiklin,Eric Goode,
tt13784364,tvMiniSeries,Stories of a Generation - with Pope Francis,Stories of a Generation - with Pope Francis,2021,2021,184,7.5,282.0,Netflix,14,13784364,137440,,5571029,,,6503007,7109265,7707874,Documentary,,Simona Ercolani,Nohely Floritza Barahona,
tt16027926,tvMiniSeries,Crime Scene: The Times Square Killer,Crime Scene: The Times Square Killer,2021,2021,147,6.5,5360.0,Netflix,18,16027926,153588,Joe Berlinger,\N,,,0075666,,,Crime,Documentary,Joe Berlinger,,
tt8747342,tvSeries,Amazing Interiors,Amazing Interiors,2018,0,0,6.6,878.0,Netflix,7,8747342,81001,,4933716,,,4866330,4689952,,Documentary,,Nathan Morris,James Howard,
tt10698408,tvSeries,Basketball or Nothing,Basketball or Nothing,2019,2019,0,7.3,699.0,Netflix,7,10698408,91794,,7086655,,,4434701,2698609,7086655,Documentary,Sport,Gabriel Spitale,Michael P. Lucas,
tt12759384,tvSeries,(Un)Well,(Un)Well,2020,2020,0,6.4,1204.0,Netflix,18,12759384,106530,,\N,,,5178827,2892793,0321616,Documentary,,Danni Mynard,Abigail Harper,
tt5672036,tvSeries,Chelsea,Chelsea,2016,2017,30,6.4,2142.0,Netflix,18,5672036,66488,,2086526,1089476,3768688,3632964,0772907,2087959,Comedy,Talk-Show,Rik Reinholdtsen,Eddie Schmidt,
tt6021260,tvSeries,Bill Nye Saves the World,Bill Nye Saves the World,2017,2018,30,4.0,7453.0,Netflix,14,6021260,69373,,4780828,2992180,8403899,2541017,0687390,,Comedy,Talk-Show,Nick Murray,Liz Plonka,
tt7829834,tvSeries,My Next Guest Needs No Introduction with David Letterman,My Next Guest Needs No Introduction with David Letterman,2018,0,60,7.9,6125.0,Netflix,18,7829834,76178,,0001468,,,3299117,0094397,0728607,Talk-Show,,Michael Steed,Michael Bonfiglio,
tt7895706,tvSeries,The Joel McHale Show with Joel McHale,The Joel McHale Show with Joel McHale,2018,2018,30,7.1,2504.0,Netflix,18,7895706,77076,,1236421,0216724,2201178,0687390,1044437,1219611,Comedy,Talk-Show,Liz Plonka,Lee Farber,
tt7488702,tvSeries,The Who Was? Show,The Who Was? Show,2018,2018,25,6.7,674.0,Netflix,0,7488702,79431,,3092332,0563841,3367358,0789166,2660658,0066534,Adventure,Comedy,Stoney Sharp,Jared Lapidus,
tt8010342,tvSeries,The Break with Michelle Wolf,The Break with Michelle Wolf,2018,2018,25,5.6,1939.0,Netflix,18,8010342,79168,,5400395,3652881,1885677,1329868,,,Comedy,Talk-Show,Andre Allen,,
tt8139862,tvSeries,Norm Macdonald Has a Show,Norm Macdonald Has a Show,2018,2018,30,8.5,3838.0,Netflix,16,8139862,82193,Norm Macdonald,0306999,0005172,,0076227,,,Comedy,Talk-Show,Gene Bernard,,
tt8773080,tvSeries,The Curious Creations of Christine McConnell,The Curious Creations of Christine McConnell,2018,2018,26,7.7,2593.0,Netflix,7,8773080,81284,,0857130,,,0857130,,,Comedy,Horror,Kirk R. Thatcher,,
tt8080054,tvSeries,Patriot Act with Hasan Minhaj,Patriot Act with Hasan Minhaj,2018,2020,25,8.3,7877.0,Netflix,18,8080054,83519,,8014418,10593162,4306224,1143940,2740975,2113386,Comedy,News,Richard A. Preuss,Edmond Hawkins,
tt7942774,tvSeries,The Fix,The Fix,2019,2019,60,6.6,3231.0,Netflix,14,7942774,81922,"('Marcia Clark', 'Elizabeth Craft', 'Sarah Fain')",1133849,1175237,1175413,0003150,0085512,2326979,Crime,Drama,Michael Katleman,Stacey K. Black,
tt12416844,tvSeries,Frank Elstner: Just One Last Question,Frank Elstner: Just One Last Question,2019,0,0,7.5,90.0,Netflix,13,12416844,104705,Frank Elstner,0255739,,,3856217,0255739,,Talk-Show,,Marcel Behnke,Frank Elstner,
tt12723962,tvSeries,Mystery Lab,Mystery Lab,2020,2020,0,7.5,867.0,Netflix,13,12723962,106173,Felipe Castanhari,8869152,11801242,11801241,8869152,,,Animation,Comedy,Felipe Castanhari,,
tt12923664,tvSeries,Bookmarks,Bookmarks,2020,2020,0,6.0,172.0,Netflix,0,12923664,107888,,0405169,,,0405169,,,Family,Short,Fracaswell Hyman,,
tt1958961,tvSeries,Lilyhammer,Lilyhammer,2012,2014,45,7.9,31867.0,Netflix,18,1958961,42368,"('Anne Bjørnstad', 'Eilif Skodvin')",1100186,0005523,0085088,1076816,1904101,2029171,Comedy,Crime,Geir Henning Hopland,Simen Alsvik,
tt4132692,tvSeries,Between,Between,2015,2016,60,5.9,9739.0,Netflix,14,4132692,62433,Michael McGowan,1313340,3529727,2991312,1313340,0098400,0143984,Drama,Mystery,Michael McGowan,Rick Bota,
tt4610750,tvSeries,H2O: Mermaid Adventures,H2O: Mermaid Adventures,2015,2015,25,5.5,250.0,Netflix,0,4610750,77020,,0793291,1968427,3579459,2657388,,,Adventure,Animation,Tianxiao Zhang,,
tt5320160,tvSeries,Degrassi: Next Class,Degrassi: Next Class,2016,2017,30,6.8,3668.0,Netflix,7,5320160,65152,"('Yan Moore', 'Linda Schuyler')",8901819,1828495,0776946,4207591,0247441,0512052,Drama,Romance,R.T. Thorne,Philip Earnshaw,
tt5023972,tvSeries,Lost & Found Music Studios,Lost & Found Music Studios,2015,2016,30,6.6,683.0,Netflix,0,5023972,66260,Frank Van Keeken,0887279,5164383,0132441,0021548,0716813,0887279,Family,Music,James Allodi,Samir Rehem,
tt5520732,tvSeries,Good Morning Call,Good Morning Call,2016,2017,48,7.5,3543.0,Netflix,14,5520732,65693,Yue Takasuka,8407972,8201561,,5629421,,,Comedy,Romance,Yô Kawahara,,
tt5301958,tvMiniSeries,Hibana,Hibana,2016,2016,60,7.8,1100.0,Netflix,18,5301958,66660,,13626585,2061163,8193006,0386382,3629099,3490112,Drama,,Ryûichi Hiroki,Kazuya Shiraishi,
tt4179452,tvSeries,The Last Kingdom,The Last Kingdom,2015,2022,60,8.5,161442.0,Netflix,18,4179452,63333,Stephen Butchard,4618645,0124661,0180486,1113890,0063279,0387486,Action,Drama,Jon East,Edward Bazalgette,
tt6015820,tvSeries,Bottersnikes & Gumbles,Bottersnikes & Gumbles,2015,0,11,5.4,52.0,Netflix,7,6015820,67329,"('S.A. Wakefield', 'Desmond Digby')",2155991,7267104,8616785,0916867,1637637,,Adventure,Animation,David Webster,David W. Collins,
tt6150576,tvMiniSeries,Midnight Diner: Tokyo Stories,Midnight Diner: Tokyo Stories,2016,2019,24,8.4,4781.0,Netflix,16,6150576,92408,"('Jōji Matsuoka', 'Nobuhiro Yamashita')",4675659,6705606,0541239,0559629,0633729,,Drama,,Joji Matsuoka,Nobuhiro Yamashita,
tt5839454,tvMiniSeries,Paranoid,Paranoid,2016,2016,45,6.6,9787.0,Netflix,16,5839454,67960,Bill Gallagher,0302339,,,0867127,0244778,0322533,Crime,Drama,Mark Tonderai,John Duthie,
tt4047038,tvSeries,Dirk Gently's Holistic Detective Agency,Dirk Gently's Holistic Detective Agency,2016,2017,60,8.2,56325.0,Netflix,14,4047038,67773,Max Landis,0010930,0484840,2584005,0417794,2161247,0205542,Action,Adventure,Michael Patrick Jann,Paco Cabezas,
tt4686698,tvSeries,Frontier,Frontier,2016,2018,60,7.1,23610.0,Netflix,18,4686698,64555,"('Brad Peyton', 'Rob Blackie', 'Peter Blackie')",1265275,4274105,1272433,1274170,0679031,0779830,Adventure,Drama,John Vatcher,Brad Peyton,
tt6304676,tvMiniSeries,Samurai Gourmet,Samurai Gourmet,2017,2017,20,8.1,2314.0,Netflix,13,6304676,70781,Masayuki Qusumi,1821575,5004163,2651240,5706837,1064077,,Adventure,Comedy,Michihito Fujii,Mamoru Hoshi,
tt5421602,tvSeries,Anne with an E,Anne with an E,2017,2019,60,8.6,63782.0,Netflix,0,5421602,70785,Moira Walley-Beckett,0599844,0909124,6752528,0289186,0850102,0923768,Drama,Family,Paul Fox,Amanda Tapping,
tt6692188,tvSeries,El Chapo,El Chapo,2017,2018,43,7.8,20100.0,Netflix,18,6692188,71411,,1885111,2208165,3307029,0176496,1458283,2872021,Biography,Crime,Ernesto Contreras,J.M Cravioto,
tt6983520,tvSeries,Kantaro: The Sweet Tooth Salaryman,Kantaro: The Sweet Tooth Salaryman,2017,0,24,7.5,898.0,Netflix,13,6983520,78795,,2136604,9340700,9340699,1960087,4866109,9340747,Adventure,Comedy,Kentarô Moriya,Yûsuke Ishida,
tt5721172,tvSeries,The Worst Witch,The Worst Witch,2017,0,30,7.2,3053.0,Netflix,7,5721172,69581,"('Brian Grant', 'Jill Murphy')",1121448,1802801,1215670,0132392,0101748,1202909,Family,Fantasy,Dirk Campbell,Dermot Boyd,
tt6686450,tvMiniSeries,"1,000,000 yen no Onnatachi","1,000,000 yen no Onnatachi",2017,2017,30,7.5,2085.0,Netflix,14,6686450,73325,Michihito Fujii,5053186,1954555,8870948,5706837,8398618,4934198,Crime,Mystery,Michihito Fujii,Hiroto Hara,
tt1034007,tvMiniSeries,Alias Grace,Alias Grace,2017,2017,267,7.6,36977.0,Netflix,18,1034007,72615,Sarah Polley,0041194,0001631,,0366004,,,Biography,Crime,Mary Harron,,
tt4192782,tvSeries,Glitch,Glitch,2015,2019,45,7.2,20533.0,Netflix,18,4192782,63201,"('Tony Ayres', 'Louise Fox')",0044016,0289125,2345880,1175458,1097974,,Drama,Horror,Emma Freeman,Tony Krawitz,
tt7573686,tvSeries,Erased,Erased,2017,2017,30,7.8,4284.0,Netflix,14,7573686,65249,,7474224,,,1033087,,,Drama,Fantasy,Ten Shimoyama,,
tt6257970,tvSeries,The End of the F***ing World,The End of the F***ing World,2017,2019,25,8.0,214175.0,Netflix,18,6257970,74577,Jonathan Entwistle,2625195,1966892,6981033,3536642,3370884,3277531,Adventure,Comedy,Jonathan Entwistle,Lucy Tcherniak,
tt6106704,tvSeries,Damnation,Damnation,2017,2018,60,7.6,8955.0,Netflix,18,6106704,71979,Tony Tost,5136004,1135653,1321257,0437246,0527109,1576066,Crime,Drama,Adam Kane,Rod Lurie,
tt6729080,tvMiniSeries,Collateral,Collateral,2018,2018,230,6.8,20827.0,Netflix,16,6729080,76796,David Hare,0002376,,,1237416,,,Crime,Drama,S.J. Clarkson,,
tt6712390,tvMiniSeries,Requiem,Requiem,2018,2018,60,6.4,7284.0,Netflix,18,6712390,76819,Kris Mrksa,1011780,1538151,,4738043,,,Drama,Fantasy,Mahalia Belo,,
tt5103758,tvSeries,Troy: Fall of a City,Troy: Fall of a City,2018,0,60,4.1,15061.0,Netflix,18,5103758,71181,David Farr,1016333,0392955,3620967,1067853,2787176,0834378,Action,Adventure,Mark Brozel,Owen Harris,
tt7320300,tvSeries,The Letdown,The Letdown,2017,2019,30,7.5,3994.0,Netflix,18,7320300,75297,"('Alison Bell', 'Sarah Scheller')",2173849,3245925,5337731,2173849,0112565,2094436,Comedy,,Alison Bell,Amanda Brotchie,
tt6807662,tvSeries,The New Legends of Monkey,The New Legends of Monkey,2018,2020,24,6.5,4920.0,Netflix,7,6807662,71577,"('Gerard Johnstone', 'Craig Irvin')",11932394,2811448,0675476,2067421,0029014,0992718,Action,Adventure,Gerard Johnstone,Peter Andrikidis,
tt7902072,tvMiniSeries,Safe,Safe,2018,2018,356,7.2,48518.0,Netflix,18,7902072,72792,Harlan Coben,1454192,0110662,0285795,0285726,1637821,0626706,Crime,Drama,Julia Ford,Daniel O'Hara,
tt5730690,tvMiniSeries,Kiss Me First,Kiss Me First,2018,2018,46,6.3,4180.0,Netflix,18,5730690,76604,Bryan Elsley,0255669,5056098,4587490,3407375,1245204,,Drama,Mystery,Tom Green,Misha Manson-Smith,
tt8300324,tvSeries,I Am a Killer,I Am a Killer,2018,2022,52,7.4,4896.0,Netflix,18,8300324,81337,"('Franckie Williams', 'Romaine Chapman')",8021414,,,8021414,3133182,1889863,Crime,Documentary,Stuart Powell,Ross Young,
tt7608238,tvSeries,Wanderlust,Wanderlust,2018,2018,60,7.0,5968.0,Netflix,18,7608238,81902,Nick Payne,5387559,,,2866226,3370884,,Drama,,Luke Snellin,Lucy Tcherniak,
tt8454808,tvSeries,Robozuna,Robozuna,2018,0,22,6.8,114.0,Netflix,0,8454808,83470,Ed Bignell,2816171,0394447,0880204,2816171,0538037,2398433,Animation,Family,Ed Bignell,Steve Majaury,
tt7371868,tvMiniSeries,Pine Gap,Pine Gap,2018,2018,360,7.2,6628.0,Netflix,18,7371868,82469,"('Greg Haddrick', 'Felicity Packard')",0352756,1331056,,1788073,,,Drama,Mystery,Mat King,,
tt6811236,tvSeries,Perfume,Perfume,2018,2018,45,7.0,9905.0,Netflix,18,6811236,84052,"('Oliver Berben', 'Philipp Kadelbach', 'Eva Kranenburg')",8941775,0845752,,0434298,,,Drama,Thriller,Philipp Kadelbach,,
tt5670764,tvMiniSeries,Watership Down,Watership Down,2018,2018,204,7.2,6831.0,Netflix,7,5670764,68394,,0011293,3635428,,1729171,,,Action,Adventure,Noam Murro,,
tt7660730,tvSeries,Black Earth Rising,Black Earth Rising,2018,2018,60,7.5,5529.0,Netflix,18,7660730,82209,,0088372,14222221,,0088372,,,Thriller,,Hugo Blick,,
tt6903284,tvSeries,Nightflyers,Nightflyers,2018,2018,60,5.9,14246.0,Netflix,18,6903284,78183,Jeff Buhler,1161528,0552333,1447604,0000530,0867127,1068186,Drama,Horror,Andrew McCarthy,Mark Tonderai,
tt8462412,tvSeries,Northern Rescue,Northern Rescue,2019,2019,45,6.9,4703.0,Netflix,14,8462412,87172,"('David Cormican', 'Mark Bacci', 'Dwayne Hill')",3223750,0138498,2045622,0909568,0367523,0512052,Drama,Family,Bradley Walsh,Gail Harvey,
tt7371896,tvSeries,Traitors,Traitors,2019,2019,60,6.6,3818.0,Netflix,18,7371896,86733,Bathsheba Doran,1096313,1538188,5885049,0909608,1577262,,History,Thriller,Dearbhla Walsh,Alex Winckler,
tt8027624,tvSeries,Tijuana,Tijuana,2019,2019,45,7.0,368.0,Netflix,14,8027624,88189,"('Daniel Posada', 'Zayre Ferrer')",1298864,3102104,1217514,2018004,4652014,0889829,Crime,Drama,Hammudi Al-Rahmoun Font,Clara Roquet,
tt10405394,tvSeries,Designated Survivor: 60 Days,Designated Survivor: 60 Days,2019,2019,70,8.1,1644.0,Netflix,16,10405394,86824,Tae-heui Kim,3686177,,,6111381,,,Drama,Thriller,Jong Sun Yoo,,
tt5952634,tvMiniSeries,The Spy,The Spy,2019,2019,53,7.9,48033.0,Netflix,18,5952634,91725,Gideon Raff,0199036,13844159,1356268,1356268,,,Drama,History,Gideon Raff,,
tt8476166,tvSeries,Drug Squad: Costa del Sol,Drug Squad: Costa del Sol,2019,2019,0,6.8,690.0,Netflix,18,8476166,89171,,7727481,1639945,0060275,1193612,0060275,2332233,Action,Crime,Miguel Alcantud,Fernando Bassi,
