imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,creator/actor?,first_country,second_country,actor_1_name,actor_2_name,cast_pop,actor_1_pop,actor_2_pop
tt8101850,tvSeries,Undone,Undone,2019,2022,23,8.2,22939,Prime,18,8101850,86340,4369688,2171685,4215202,401563,401563,401563,Animation,Drama,Hisko Hulsing,Hisko Hulsing,Hisko Hulsing,Raphael Bob-Waksberg,Kate Purdy,Lauren Otero,23,1.4,0.6,1.0,0.6,0.6,0.6,126.0,16,2,0.8,en,0,US,US,Rosa Salazar, Angelique Cabral,40.0,65.2,14.7
tt2183641,tvSeries,Ripper Street,Ripper Street,2012,2016,59,8.1,22222,Prime,18,2183641,46930,1284746,3023628,72130,933002,1396104,788191,Crime,Drama,Andy Wilson,Anthony Byrne,Andy Wilson,Richard Warlow,Toby Finlay,Rachel Bennette,60,0.6,1.2,1.3,1.2,3.0,1.2,353.6,36,5,1.4,en,0,GB,GB,Matthew Macfadyen, Adam Rothenberg,15.9,26.2,5.7
tt5239494,tvSeries,The Collection,The Collection,2016,2016,60,7.0,2383,Prime,18,5239494,67169,2006934,326346,738431,909608,954204,909608,Drama,History,Dearbhla Walsh,Dan Zeff,Dearbhla Walsh,Maya Goldsmith,Oliver Goldstick,Francesca Rollins,60,0.7,1.7,0.6,4.6,3.0,4.6,17.1,8,1,2.5,en,0,GB,GB,Richard Coyle, Tom Riley,24.6,29.0,20.1
tt5932548,tvSeries,Britannia,Britannia,2017,2021,60,6.9,17528,Prime,18,5932548,70484,125336,125358,724597,1347766,3699074,3981869,Action,Drama,Luke Watson,Rob Savage,Luke Watson,Jez Butterworth,Tom Butterworth,James Richardson,50,7.3,3.7,1.5,4.2,2.0,4.2,138.9,27,3,3.8,en,0,GB,GB,Kelly Reilly, David Morrissey,87.9,142.8,33.0
tt7459986,tvSeries,The Widow,The Widow,2019,2019,60,6.9,10970,Prime,18,7459986,85854,1640789,1256259,1640789,85627,2403495,85627,Action,Drama,Olly Blackburn,Samuel Donovan,Olly Blackburn,Harry Williams,Jack Williams,Harry Williams,50,1.6,4.8,1.6,1.4,0.6,1.4,41.2,8,1,1.9,en,0,GB,GB,Kate Beckinsale, Matthew Le Nevez,63.6,117.5,9.8
tt8005176,tvSeries,The Feed,The Feed,2019,2019,0,6.3,2295,Prime,14,8005176,93833,4561085,6800669,10620428,471489,1245204,2991,Drama,Mystery,Tinge Krishnan,Misha Manson-Smith,Tinge Krishnan,Michael Clarkson,Rachel De-Lahay,Tom Moran,55,0.6,0.6,0.6,1.8,0.9,1.8,20.5,10,1,1.1,en,0,GB,GB,David Thewlis, Guy Burnet,50.4,83.2,17.7
tt8332438,tvSeries,ZeroZeroZero,ZeroZeroZero,2019,2020,60,8.1,28640,Prime,18,8332438,92137,6938,1145589,2500207,1356588,2178458,871086,Crime,Drama,Stefano Sollima,Janus Metz,Stefano Sollima,Leonardo Fasoli,Mauricio Katz,Roberto Saviano,55,0.8,1.4,2.7,3.7,1.7,3.7,61.0,8,1,2.3,it,0,IT,IT,Andrea Riseborough, Dane DeHaan,43.0,49.0,37.0
tt10485750,tvMiniSeries,The Pale Horse,The Pale Horse,2020,2020,117,6.1,5939,Prime,14,10485750,93705,2005,1403188,2005,2884434,2884434,2884434,Crime,Drama,Leonora Lonsdale,Leonora Lonsdale,Leonora Lonsdale,Agatha Christie,Sarah Phelps,Agatha Christie,59,6.0,1.3,6.0,1.7,1.7,1.7,37.3,2,1,3.1,en,0,GB,GB,Rufus Sewell, Kaya Scodelario,59.0,49.2,68.8
tt3230854,tvSeries,The Expanse,The Expanse,2015,2022,60,8.5,168053,Prime,14,3230854,63639,6439608,1318843,5102082,252135,327064,424594,Drama,Mystery,Breck Eisner,Nick Gomez,Breck Eisner,Daniel Abraham,Mark Fergus,Ty Franck,43,0.6,6.4,0.6,2.9,4.7,2.9,509.1,62,6,3.0,en,0,US,US,Steven Strait, Dominique Tipper,17.4,15.9,18.9
tt6794990,tvSeries,Absentia,Absentia,2017,2020,60,7.2,16958,Prime,18,6794990,72755,1006730,9379384,694564,750831,10653,1325852,Crime,Drama,Oded Ruskin,Kasia Adamik,Oded Ruskin,Matthew Cirulnick,Gaia Violo,Kate Powers,44,0.6,2.1,0.6,2.6,1.4,2.6,115.1,30,3,1.6,en,0,US,US,Stana Katic, Patrick Heusinger,20.2,31.5,8.9
tt2306299,tvSeries,Vikings,Vikings,2013,2020,44,8.5,569864,Prime,18,2306299,44217,386694,689482,386694,1012772,320987,1908892,Action,Adventure,Ciaran Donnelly,Ken Girotti,Ciaran Donnelly,Michael Hirst,Justin Pollard,Michael Hirst,44,4.6,0.6,4.6,2.1,2.7,2.1,862.5,89,6,2.8,en,0,CA,CA,Alex Høgh Andersen, Jordan Patrick Smith,36.0,40.5,31.5
tt1190634,tvSeries,The Boys,The Boys,2019,0,60,8.7,616258,Prime,18,1190634,76479,1212017,471392,1352769,4223,101908,471392,Action,Comedy,Philip Sgriccia,Sarah Boyd,Philip Sgriccia,Garth Ennis,Eric Kripke,Darick Robertson,60,1.4,9.5,1.4,4.6,2.7,4.6,676.5,32,4,4.0,en,0,US,US,Karl Urban, Jack Quaid,47.1,57.3,36.8
tt9064858,tvSeries,Them,Them,2021,0,45,7.4,22719,Prime,18,9064858,120462,1018846,9050216,10766882,1469403,1646022,1488800,Drama,Horror,Nelson Cragg,Craig William Macneill,Nelson Cragg,Little Marvin,Christina Ham,Korde Arrington Tuttle,43,1.2,0.6,1.2,1.3,0.6,1.3,51.7,10,2,1.0,en,0,US,US,Deborah Ayorinde, Ashley Thomas,10.3,12.6,8.0
tt7462410,tvSeries,The Wheel of Time,The Wheel of Time,2021,0,60,7.2,132817,Prime,14,7462410,71914,2188444,4984276,5020027,1065402,904169,3802,Action,Adventure,Sanaa Hamri,Maja Vrvilo,Sanaa Hamri,Justine Juel Gillmer,Dave Hill,Tim Earle,56,0.6,5.0,0.6,4.8,1.8,4.8,349.8,16,2,2.9,en,0,US,US,Rosamund Pike, Josha Stradowski,60.8,98.1,23.4
tt9288030,tvSeries,Reacher,Reacher,2022,0,49,8.1,169880,Prime,18,9288030,108978,1676193,3044034,1238801,3880,534850,52059,Action,Crime,Sam Hill,Omar Madha,Sam Hill,Lee Child,Cait Duffy,Nick Santora,49,1.8,1.4,10.4,0.6,3.6,0.6,1655.0,16,2,3.0,en,0,US,US,Alan Ritchson, Maria Sten,109.9,164.5,55.4
tt11685912,tvSeries,Outer Range,Outer Range,2022,0,60,7.1,31638,Prime,18,11685912,113985,2599770,2859316,5505530,315298,2091911,1541272,Drama,Mystery,Jennifer Getzinger,Alonso Ruizpalacios,Jennifer Getzinger,Brian Watkins,Zev Borow,Dominic Orlando,50,0.6,0.9,1.0,2.2,1.0,2.2,153.8,8,1,1.3,en,0,US,US,Josh Brolin, Imogen Poots,68.7,71.6,65.8
tt14016500,tvSeries,The Summer I Turned Pretty,The Summer I Turned Pretty,2022,0,45,7.3,37936,Prime,18,14016500,194766,6614229,4915003,2336119,1827614,1088461,673400,Drama,Romance,Erica Dunton,Jeff Chan,Erica Dunton,Jenny Han,Maxwell Peters,Jenny Zhang,45,4.3,0.6,0.6,1.4,1.9,1.4,153.1,15,3,1.7,en,0,US,US,Lola Tung, Christopher Briney,13.6,13.3,13.9
tt11743610,tvSeries,The Terminal List,The Terminal List,2022,0,55,7.9,104041,Prime,18,11743610,120911,2907357,11332719,226547,870295,1234893,1068186,Action,Drama,Frederick E.O. Toye,Sylvain White,Frederick E.O. Toye,Tolu Awosika,Jack Carr,David DiGilio,60,1.0,2.2,2.4,1.2,5.1,1.2,178.8,8,1,2.2,en,0,US,US,Chris Pratt, Constance Wu,36.7,48.6,24.8
tt7631058,tvSeries,The Lord of the Rings: The Rings of Power,The Lord of the Rings: The Rings of Power,2022,0,60,7.0,344195,Prime,14,7631058,84773,4259881,4260438,866058,3408764,104851,1291105,Action,Adventure,Wayne Yip,Charlotte Brändström,Wayne Yip,Patrick McKay,John D. Payne,J.R.R. Tolkien,60,1.3,1.4,4.7,1.5,6.3,1.5,474.1,8,1,2.8,en,0,US,US,Morfydd Clark, Charlie Vickers,17.7,23.1,12.2
tt14379784,tvSeries,The Devil's Hour,The Devil's Hour,2022,0,60,7.6,23827,Prime,18,14379784,157061,10620428,10620428,10620428,12181762,5321975,7840865,Drama,Thriller,Johnny Allan,Isabelle Sieb,Johnny Allan,Tom Moran,Tom Moran,Tom Moran,60,0.6,0.6,0.6,0.6,0.6,0.6,71.3,6,1,0.6,en,0,GB,GB,Jessica Raine, Peter Capaldi,19.8,17.4,22.2
tt14273790,tvSeries,The Rig,The Rig,2023,0,51,5.8,12289,Prime,14,14273790,112581,12455092,3526715,3612092,834378,391739,834378,Drama,Mystery,John Strickland,Alex Holmes,John Strickland,David Macpherson,Matthew Jacobs Morgan,Meg Salter,51,0.6,2.0,0.8,3.4,1.9,3.4,45.2,6,1,2.0,en,0,GB,GB,Emily Hampshire, Iain Glen,34.4,21.5,47.3
tt16152716,tvSeries,The Consultant,The Consultant,2023,0,33,6.5,15539,Prime,18,16152716,139099,59735,2502582,59735,3733,104851,2980507,Comedy,Drama,Daniel Attias,Charlotte Brändström,Daniel Attias,Tony Basgallop,Bentley Little,Tony Basgallop,33,0.8,0.6,0.8,2.0,6.3,2.0,64.4,8,1,2.1,en,0,US,US,Christoph Waltz, Nat Wolff,35.9,32.1,39.7
tt14961048,tvSeries,Swarm,Swarm,2023,0,34,7.2,14400,Prime,18,14961048,220116,2255973,7900149,3958656,8015244,8802062,2255973,Comedy,Drama,Adamma Ebo,Ibra Ake,Adamma Ebo,Donald Glover,Karen Joseph Adcock,Janine Nabers,35,23.4,0.8,0.9,0.6,0.6,0.6,53.9,7,1,4.5,en,0,US,US,Dominique Fishback,Dominique Fishback,15.3,15.3,15.3
tt9794044,tvSeries,Citadel,Citadel,2023,0,41,6.2,31752,Prime,14,9794044,114922,32227,644872,4806883,5875,950506,751648,Action,Drama,Newton Thomas Sigel,Jessica Yu,Newton Thomas Sigel,Josh Appelbaum,Bryan Oh,David Weil,41,3.2,0.6,1.5,1.1,4.2,1.1,114.3,6,1,2.0,en,0,US,US,Richard Madden, Priyanka Chopra Jonas,32.6,33.5,31.7
tt15426714,tvSeries,Wilderness,Wilderness,2023,2023,0,6.3,8659,Prime,18,15426714,204276,3151563,12937206,4814554,811611,811611,811611,Drama,Thriller,So Yong Kim,So Yong Kim,So Yong Kim,Marnie Dickens,B.E. Jones,Matilda Feyisayo Ibini,52,0.7,0.6,0.7,1.6,1.6,1.6,53.8,6,1,1.1,en,0,GB,GB,Jenna Coleman, Oliver Jackson-Cohen,33.1,31.0,35.2
tt13159924,tvSeries,Gen V,Gen V,2023,0,50,7.8,71196,Prime,18,13159924,205715,1212017,1698571,3510082,1469403,102434,325290,Action,Adventure,Nelson Cragg,Steve Boyum,Nelson Cragg,Garth Ennis,Evan Goldberg,Chelsea Grate,50,1.4,8.6,1.0,1.3,2.5,1.3,287.0,8,1,2.7,en,0,US,US,Jaz Sinclair, Chance Perdomo,30.7,45.5,16.0
tt7826376,tvSeries,Upload,Upload,2020,0,30,7.9,78248,Prime,18,7826376,86248,199948,2554244,12507806,998825,736821,4973571,Comedy,Mystery,Jeffrey Blitz,David Rogers,Jeffrey Blitz,Greg Daniels,Owen Daniels,Izzy Kadish,30,4.7,4.5,1.0,2.0,0.6,2.0,121.1,25,3,2.4,en,0,US,US,Robbie Amell, Andy Allo,24.4,33.4,15.5
tt15176890,tvSeries,The Lake,The Lake,2022,0,30,6.3,2711,Prime,14,15176890,158051,5854586,3784672,6414849,289186,134112,1275939,Comedy,Drama,Paul Fox,Jordan Canning,Paul Fox,Lisa Codrington,Andrew De Angelis,Julian Doucet,30,6.2,0.6,1.2,5.8,1.4,5.8,39.0,16,2,3.5,en,0,US,US,Jon Dore, Travis Nelson,15.3,14.9,15.8
tt15040278,tvSeries,Mammals,Mammals,2022,2022,30,5.9,3739,Prime,16,15040278,212512,125336,724597,125336,174483,174483,174483,Comedy,Drama,Stephanie Laing,Stephanie Laing,Stephanie Laing,Jez Butterworth,James Richardson,Jez Butterworth,30,7.3,1.5,7.3,0.7,0.7,0.7,27.1,6,1,3.0,en,0,GB,GB,James Corden, Colin Morgan,21.3,27.2,15.3
tt14671640,tvSeries,Class of '07,Class of '07,2023,0,0,7.3,5453,Prime,16,14671640,207374,3430456,4973571,972915,4973571,4973571,4973571,Comedy,Comedy,Kacie Anning,Kacie Anning,Kacie Anning,Romina Accurso,Kacie Anning,Mimi Butler,35,0.7,1.4,0.6,1.4,1.4,1.4,36.8,8,1,1.1,en,0,AU,AU,Emily Browning, Caitlin Stasey,23.8,33.0,14.6
tt14671678,tvSeries,Deadloch,Deadloch,2023,0,60,7.4,10181,Prime,18,14671678,225780,1373191,1928116,279631,1271464,1503405,2301323,Comedy,Crime,Ben Chessell,Beck Cole,Ben Chessell,Kate McCartney,Kate McLennan,Kirsty Fisher,60,0.6,2.4,0.6,0.6,0.6,0.6,35.4,8,1,0.9,en,0,AU,AU,Kate Box, Madeleine Sami,18.9,20.9,16.8
tt29518726,tvSeries,In Your Dreams,In Your Dreams,2023,0,50,6.0,123,Prime,16,29518726,239763,7898605,7898605,7898605,7898605,7898606,7898605,Action,Fantasy,Gareth Crocker,Fred Wolmarans,Gareth Crocker,Gareth Crocker,Gareth Crocker,Gareth Crocker,40,0.6,0.6,0.6,0.6,0.6,0.6,14.8,6,1,0.6,en,0,ZA,ZA,Thando Thabethe, Anthony Oseyemi,8.4,11.9,5.0
tt6741278,tvSeries,Invincible,Invincible,2021,0,50,8.7,184542,Prime,18,6741278,95557,3079117,4659860,3077550,1807627,5363370,1463466,Action,Adventure,Jeff Allen,Dan Duncan,Jeff Allen,Robert Kirkman,Ryan Ottley,Cory Walker,45,3.9,0.6,0.6,0.6,0.6,0.6,504.4,12,2,1.1,en,0,US,US,Steven Yeun, Gillian Jacobs,29.3,36.8,21.9
tt11247158,tvSeries,The Legend of Vox Machina,The Legend of Vox Machina,2022,0,30,8.4,38464,Prime,18,11247158,135934,4713425,699372,14296771,2996471,3010352,9715186,Action,Adventure,Sung Jin Ahn,Alicia Chan,Sung Jin Ahn,Meredith Kecskemety,Chris Prynoski,Critical Role,27,0.8,2.8,0.8,1.8,0.6,1.8,120.7,24,2,1.5,en,0,US,US,Laura Bailey, Taliesin Jaffe,25.1,37.2,13.0
tt5712554,tvSeries,The Grand Tour,The Grand Tour,2016,0,60,8.7,81342,Prime,14,5712554,67557,561982,561982,561982,1656402,458676,2071500,Comedy,Sport,Phil Churchward,Brian Klein,Phil Churchward,James May,James May,James May,60,3.4,3.4,3.4,1.7,0.8,1.7,163.8,44,5,2.4,en,0,GB,GB,Jeremy Clarkson, Richard Hammond,13.8,11.5,16.2
tt10541088,tvSeries,Clarkson's Farm,Clarkson's Farm,2021,0,45,9.0,52832,Prime,7,10541088,117648,165087,165087,165087,2524239,1101163,2071500,Comedy,Documentary,Gavin Whitehead,Will Yapp,Gavin Whitehead,Jeremy Clarkson,Jeremy Clarkson,Jeremy Clarkson,45,4.8,4.8,4.8,1.0,1.2,1.0,121.1,16,2,2.9,en,1,GB,GB,Jeremy Clarkson, Kaleb Cooper,6.6,11.5,1.8
tt5687612,tvSeries,Fleabag,Fleabag,2016,2019,27,8.7,190943,Prime,18,5687612,67070,3564817,3564817,3564817,102873,1469191,102873,Comedy,Drama,Harry Bradbeer,Tim Kirkby,Harry Bradbeer,Phoebe Waller-Bridge,Phoebe Waller-Bridge,Phoebe Waller-Bridge,26,14.7,14.7,14.7,3.0,1.7,3.0,102.9,12,2,8.6,en,1,GB,GB,Phoebe Waller-Bridge, Sian Clifford,16.6,22.8,10.3
tt0118421,tvSeries,Oz,Oz,1997,2003,55,8.7,105122,HBO(Max),18,118421,3322,284956,1056414,623238,2835,952352,327064,Crime,Drama,Adam Bernstein,Alex Zakrzewski,Adam Bernstein,Tom Fontana,Bradford Winters,Sunil Nayar,60,2.6,1.6,1.4,1.4,2.8,1.4,150.7,56,6,1.9,en,0,US,US,Lee Tergesen, Harold Perrineau,15.2,14.7,15.7
tt0141842,tvSeries,The Sopranos,The Sopranos,1999,2007,55,9.2,452111,HBO(Max),18,141842,1398,153740,1010540,121331,887700,666274,2339,Crime,Drama,Timothy Van Patten,John Patterson,Timothy Van Patten,David Chase,Terence Winter,Mitchell Burgess,55,6.2,3.8,1.8,10.4,1.2,10.4,494.6,86,6,5.6,en,0,US,US,James Gandolfini, Edie Falco,20.4,23.6,17.1
tt0248654,tvSeries,Six Feet Under,Six Feet Under,2001,2005,60,8.7,145690,HBO(Max),18,248654,1274,50332,1362905,1280672,50332,3733,6554,Comedy,Drama,Alan Ball,Daniel Attias,Alan Ball,Alan Ball,Craig Wright,Nancy Oliver,50,2.6,1.7,1.9,2.6,2.0,2.6,213.0,63,5,2.2,en,0,US,US,Peter Krause, Michael C. Hall,38.6,32.2,44.9
tt0306414,tvSeries,The Wire,The Wire,2002,2008,59,9.3,368086,HBO(Max),18,306414,1438,800108,122654,527160,152640,225416,424800,Crime,Drama,Joe Chappelle,Ernest R. Dickerson,Joe Chappelle,David Simon,Ed Burns,Joy Kecken,60,2.2,1.5,0.6,3.6,10.4,3.6,252.2,60,5,3.7,en,0,US,US,Dominic West, Lance Reddick,26.1,25.2,27.1
tt0319969,tvSeries,Carnivàle,Carnivàle,2003,2005,55,8.4,46479,HBO(Max),18,319969,185,460567,696518,773251,276062,6554,533744,Drama,Fantasy,Todd Field,Rodrigo García,Todd Field,Daniel Knauf,Dawn Prestwich,William Schmidt,54,1.8,1.4,2.0,5.3,2.7,5.3,82.1,24,2,3.1,en,0,US,US,Nick Stahl, Clancy Brown,32.6,14.3,50.9
tt0348914,tvSeries,Deadwood,Deadwood,2004,2006,55,8.6,115491,HBO(Max),18,348914,1406,586965,765438,1802517,851930,21899,6853,Crime,Drama,Alan Taylor,Michael Almereyda,Alan Taylor,David Milch,Elizabeth Sarnoff,Regina Corrado,55,1.3,3.6,0.6,8.6,2.1,8.6,157.5,36,3,4.1,en,0,US,US,Timothy Olyphant, Ian McShane,85.4,108.9,61.9
tt0384766,tvSeries,Rome,Rome,2005,2007,1193,8.7,182316,HBO(Max),18,384766,1891,375285,531973,587518,887700,851930,4121,Action,Drama,Timothy Van Patten,Alan Taylor,Timothy Van Patten,Bruno Heller,William J. MacDonald,John Milius,60,2.9,0.6,5.9,10.4,8.6,10.4,188.1,22,2,6.4,en,0,US,US,Kevin McKidd, Ray Stevenson,38.8,42.6,35.1
tt0421030,tvSeries,Big Love,Big Love,2006,2011,60,7.7,22972,HBO(Max),18,421030,4392,647739,770504,85257,3733,7008,203215,Drama,Drama,Daniel Attias,David Petrarca,Daniel Attias,Mark V. Olsen,Will Scheffer,Dustin Lance Black,60,2.0,1.4,4.5,2.0,4.9,2.0,216.1,53,5,2.8,en,0,US,US,Bill Paxton, Jeanne Tripplehorn,40.5,50.5,30.5
tt0840094,tvSeries,Five Days,Five Days,2007,2010,300,6.6,3279,HBO(Max),18,840094,4170,400634,400634,400634,1163264,1595284,387486,Crime,Drama,Otto Bathurst,Toby Haynes,Otto Bathurst,Gwyneth Hughes,Gwyneth Hughes,Gwyneth Hughes,60,1.2,1.2,1.2,3.3,3.3,3.3,40.7,10,2,2.3,en,0,GB,GB,Hugh Bonneville, Patrick Malahide,26.0,36.1,16.0
tt0814164,tvSeries,John from Cincinnati,John from Cincinnati,2007,2007,55,7.0,5002,HBO(Max),16,814164,1086,586965,2349355,796966,863990,80601,1061992,Drama,Fantasy,Mark Tinker,Ed Bianchi,Mark Tinker,David Milch,Kem Nunn,Laura Siegel,60,1.3,0.6,0.6,1.4,1.0,1.4,23.7,10,1,1.1,en,0,US,US,Austin Nichols, Bruce Greenwood,27.6,13.0,42.1
tt0809497,tvSeries,Tell Me You Love Me,Tell Me You Love Me,2007,2007,60,7.3,4211,HBO(Max),16,809497,206689,607725,258425,1243435,563039,5390,225416,Drama,Romance,Melanie Mayron,Patricia Rozema,Melanie Mayron,Cynthia Mort,Anya Epstein,David Schulner,60,1.6,1.4,1.2,7.7,1.7,7.7,55.5,16,1,3.6,ko,0,KR,KR,Jung Woo-sung, Shin Hyun-bin,39.7,55.7,23.7
tt0835434,tvSeries,In Treatment,In Treatment,2008,2021,30,8.3,18088,HBO(Max),18,835434,14069,6554,505448,74844,54077,6554,570995,Drama,Drama,Paris Barclay,Rodrigo García,Paris Barclay,Rodrigo García,Hagai Levi,Nir Bergman,25,2.7,1.4,0.6,8.1,2.7,8.1,1122.7,130,4,3.9,en,0,US,US,Uzo Aduba,Uzo Aduba,11.4,11.4,11.4
tt0844441,tvSeries,True Blood,True Blood,2008,2014,55,7.9,257530,HBO(Max),18,844441,10545,50332,2363895,118748,499724,934525,590889,Drama,Fantasy,Michael Lehmann,Scott Winant,Michael Lehmann,Alan Ball,Charlaine Harris,Brian Buckner,60,2.6,1.0,0.8,4.1,1.7,4.1,335.5,80,7,2.4,en,0,SG, US,Anna Paquin, Stephen Moyer,23.8,24.5,23.0
tt0979432,tvSeries,Boardwalk Empire,Boardwalk Empire,2010,2014,55,8.6,200404,HBO(Max),18,979432,1621,2583291,1010540,466122,687964,804556,1264352,Crime,Drama,Jeremy Podeswa,Kari Skogland,Jeremy Podeswa,Nelson Johnson,Terence Winter,Howard Korder,60,0.6,3.8,1.9,3.6,3.4,3.6,135.2,56,5,2.8,en,0,US,US,Steve Buscemi, Kelly Macdonald,29.8,34.0,25.7
tt1279972,tvSeries,Treme,Treme,2010,2013,55,8.3,15673,HBO(Max),18,1279972,17967,653899,800108,670782,376006,225416,2140,Drama,Music,Anthony Hemingway,Ernest R. Dickerson,Anthony Hemingway,Eric Ellis Overmyer,David Simon,George Pelecanos,60,3.3,2.2,1.4,1.6,10.4,1.6,172.5,36,4,3.4,en,0,US,US,Khandi Alexander, Rob Brown,16.3,21.1,11.5
tt0944947,tvSeries,Game of Thrones,Game of Thrones,2011,2019,4189,9.2,2237514,HBO(Max),18,944947,1399,1125275,552333,1888967,638354,851930,336241,Action,Adventure,David Nutter,Alan Taylor,David Nutter,David Benioff,George R.R. Martin,D.B. Weiss,73,8.4,3.8,4.6,5.6,8.6,5.6,572.6,73,8,6.1,en,0,US,US,Peter Dinklage, Kit Harington,36.2,42.5,29.8
tt1578887,tvSeries,Luck,Luck,2011,2012,52,7.4,6142,HBO(Max),18,1578887,32727,586965,4409936,1631158,1047532,637518,313623,Drama,Sport,Brian Kirk,Phillip Noyce,Brian Kirk,David Milch,John R. Perrotta,Jay Hovdey,60,1.3,1.3,1.3,2.3,7.2,2.3,97.8,9,1,2.6,en,0,US,US,Dustin Hoffman, Dennis Farina,24.3,29.2,19.3
tt1870479,tvSeries,The Newsroom,The Newsroom,2012,2014,55,8.6,122824,HBO(Max),18,1870479,15621,815070,2003798,2042817,693561,609549,376006,Drama,Drama,Alan Poul,Greg Mottola,Alan Poul,Aaron Sorkin,Brendan Fehily,Ian Reichbach,60,9.0,0.8,0.6,1.4,5.5,1.4,390.2,25,3,3.1,en,0,US,US,Jeff Daniels, Emily Mortimer,28.2,16.9,39.5
tt2699128,tvSeries,The Leftovers,The Leftovers,2014,2017,60,8.3,109437,HBO(Max),18,2699128,54344,511541,674909,7226510,1460,2083,330360,Drama,Fantasy,Mimi Leder,Carl Franklin,Mimi Leder,Damon Lindelof,Tom Perrotta,Nick Cuse,60,4.4,3.8,1.1,3.9,1.9,3.9,193.0,28,3,3.2,en,0,US,US,Justin Theroux, Amy Brenneman,18.7,21.5,15.9
tt3186130,tvSeries,Vinyl,Vinyl,2016,2016,60,7.7,24716,HBO(Max),18,3186130,63535,5832507,1396,217,2339,1580671,1237416,Drama,Music,Allen Coulter,Jon S. Baird,Allen Coulter,Rich Cohen,Mick Jagger,Martin Scorsese,60,1.0,5.6,33.2,2.7,2.7,2.7,76.3,10,1,8.0,en,0,US,US,Bobby Cannavale, Olivia Wilde,56.9,37.1,76.6
tt0475784,tvSeries,Westworld,Westworld,2016,2022,62,8.5,526182,HBO(Max),18,475784,63247,341,2847370,634300,3557,634300,870295,Drama,Mystery,Richard J. Lewis,Jonathan Nolan,Richard J. Lewis,Michael Crichton,Lisa Joy,Jonathan Nolan,60,15.3,3.7,10.3,3.2,10.3,3.2,884.1,36,4,7.7,en,0,US,US,Evan Rachel Wood, Thandiwe Newton,49.3,66.3,32.3
tt3920596,tvSeries,Big Little Lies,Big Little Lies,2017,2019,356,8.4,219435,HBO(Max),18,3920596,66292,5082,3697342,9003355,885249,36349,885249,Crime,Drama,Jean-Marc Vallée,Andrea Arnold,Jean-Marc Vallée,David E. Kelley,Liane Moriarty,Matthew Tinker,50,7.1,0.6,0.6,1.7,2.2,1.7,143.4,14,2,2.3,en,0,US,US,Nicole Kidman, Reese Witherspoon,56.3,78.9,33.7
tt4998350,tvSeries,The Deuce,The Deuce,2017,2019,60,8.1,31294,HBO(Max),18,4998350,65817,670782,800108,2841116,3802,225416,1264352,Drama,Drama,Uta Briesewitz,Ernest R. Dickerson,Uta Briesewitz,George Pelecanos,David Simon,Chris Yakaitis,60,1.4,2.2,0.6,2.5,10.4,2.5,416.3,25,3,3.3,en,0,US,US,James Franco, Maggie Gyllenhaal,54.0,52.0,55.9
tt5923012,tvSeries,Here and Now,Here and Now,2018,2018,60,6.8,5103,HBO(Max),18,5923012,75506,50332,54497,8656706,158966,819083,687964,Comedy,Drama,Lisa Cholodenko,Minkie Spiro,Lisa Cholodenko,Alan Ball,Tanya Barfield,J.R. Edwards,60,2.6,0.6,0.6,1.5,0.8,1.5,79.4,10,1,1.3,en,0,US,US,Tim Robbins, Holly Hunter,28.7,29.0,28.4
tt7211618,tvSeries,Gentleman Jack,Gentleman Jack,2019,2022,60,8.2,15500,HBO(Max),18,7211618,86163,10796599,10024029,906550,906550,355542,1896712,Biography,Drama,Sally Wainwright,Edward Hall,Sally Wainwright,Jill Liddington,Anne Lister,Sally Wainwright,60,3.2,3.2,3.2,3.2,2.8,3.2,151.4,16,2,3.1,en,0,US,US,Suranne Jones, Sophie Rundle,29.9,31.8,27.9
tt5607976,tvSeries,His Dark Materials,His Dark Materials,2019,2022,60,7.8,82796,HBO(Max),14,5607976,68507,1099514,2113666,4351441,3741255,3295899,1916853,Adventure,Drama,Jamie Childs,William McGregor,Jamie Childs,Philip Pullman,Jack Thorne,Francesca Gardiner,53,1.7,3.5,2.0,2.3,0.6,2.3,312.5,23,3,2.1,en,0,GB,GB,Dafne Keen, Ruth Wilson,30.6,24.7,36.6
tt2077823,tvSeries,Perry Mason,Perry Mason,2020,2023,60,7.6,28191,HBO(Max),7,2077823,4177,3059930,306916,1289754,887700,2197025,2036500,Crime,Drama,Timothy Van Patten,Deniz Gamze Ergüven,Timothy Van Patten,Ron Fitzgerald,Erle Stanley Gardner,Rolin Jones,60,0.6,2.7,1.4,10.4,1.8,10.4,332.3,271,9,4.5,en,0,US,US,Raymond Burr, Barbara Hale,46.9,22.0,71.8
