imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,origin_country,actors,creator/actor?
tt15353358,tvSeries,Smother-in-Law,Smother-in-Law,2022,0,25,4.6,224,Netflix,18,15353358,158296,3180738,2325955,3180738,1681022,1681022,1681022,Comedy,Comedy,Alex Cabral,Alex Cabral,Alex Cabral,Wagner Trindade,Rodrigo Sant'anna,Wagner Trindade,24,0.6,0.712,0.6,0.98,0.98,0.98,17.713,20,2,0.8086666666666665,pt,['BR'],Not Available,0
tt13308276,tvSeries,Heirs to the Land,Heirs to the Land,2022,2022,50,7.1,1574,Netflix,16,13308276,128008,1345585,2327309,2966752,289513,289513,289513,Drama,Drama,Jordi Frades,Jordi Frades,Jordi Frades,Sergio Barrejón,Ildefonso Falcones,Miriam García Montero,50,1.107,0.6,1.107,1.4,1.4,1.4,32.148,8,1,1.1689999999999998,es,['ES'],"('Yon González', 'Pere Arquillué')",0
tt18974572,tvSeries,The Marked Heart,The Marked Heart,2022,0,45,6.5,3734,Netflix,18,18974572,158916,3253005,1046369,3253005,6690751,6690751,6690751,Drama,Thriller,Camilo Vega,Camilo Vega,Camilo Vega,Carlos Eloy Castro,Leonardo Padrón,Carlos Eloy Castro,45,0.982,0.982,0.982,0.6,0.6,0.6,50.678,24,2,0.791,es,['CO'],Not Available,0
tt13317454,tvSeries,Yakamoz S-245,Yakamoz S-245,2022,2022,45,6.2,8169,Netflix,16,13317454,195930,1314178,5404569,9909516,2141029,3796645,2141029,Action,Adventure,Umut Aral,Tolga Karaçelik,Umut Aral,Jacek Dukaj,Jason George,Cansu Coban,50,0.6,4.65,0.6,0.6,0.84,0.6,13.853,7,1,1.3150000000000002,tr,['TR'],"('Kıvanç Tatlıtuğ', 'Özge Özpirinçci')",0
tt14719276,tvSeries,He's Expecting,He's Expecting,2022,0,23,3.1,3351,Netflix,13,14719276,152291,4561837,12608472,3176690,3821926,10683012,3821926,Comedy,Drama,Takeo Kikuchi,Yuko Hakota,Takeo Kikuchi,Chihiro Amano,Eri Sakai,Yukiko Sode,25,0.6,0.6,1.4,2.117,0.6,2.117,36.315,8,1,1.239,ja,['JP'],"('Takumi Saitoh', 'Juri Ueno')",0
tt19398068,tvMiniSeries,Blood Sisters,Blood Sisters,2022,2022,224,5.7,1106,Netflix,18,19398068,197428,293822,8828501,13554700,4161077,5763427,4161077,Crime,Drama,Biyi Bandele,Kenneth Gyang,Biyi Bandele,Craig Freimond,Zelipa Zulu,Temidayo Makanjuola,56,0.98,0.98,0.6,0.6,0.6,0.6,11.83,4,1,0.7266666666666666,en,"['US', 'NG']","('Ini Dima-Okojie', 'Nancy Isime')",0
tt12304420,tvMiniSeries,Clark,Clark,2022,2022,362,7.4,13219,Netflix,18,12304420,157008,2981,37239,959774,959774,959774,959774,Action,Comedy,Jonas Åkerlund,Jonas Åkerlund,Jonas Åkerlund,Fredrik Agetoft,Peter Arrhenius,Jonas Åkerlund,60,0.828,0.6,2.517,2.517,2.517,2.517,28.62,6,1,1.916,sv,['SE'],"('Bill Skarsgård', 'Kolbjörn Skarsgård')",0
tt13649532,tvMiniSeries,The G Word with Adam Conover,The G Word with Adam Conover,2022,2022,174,6.7,1169,Netflix,18,13649532,114066,4873809,5418639,3967420,5283727,4742559,5283727,Comedy,Documentary,Nneka Onuorah,Jon Wolf,Nneka Onuorah,Jonathan Braylock,Biniam Bizuneh,Jon Cohen,30,0.84,0.6,1.38,0.6,0.6,0.6,13.573,6,1,0.7699999999999999,en,['US'],"('Adam Conover', 'Nicole Randall Johnson')",0
tt13833978,tvSeries,The Lincoln Lawyer,The Lincoln Lawyer,2022,0,60,7.7,61542,Netflix,18,13833978,116799,175093,401960,5082,343622,3311110,2704,Crime,Drama,David Grossman,Alonso Alvarez,David Grossman,Michael Connelly,Ted Humphrey,David E. Kelley,50,3.73,1.845,7.061,4.992,1.38,4.992,141.997,20,3,4.0,en,['US'],"('Manuel Garcia-Rulfo', 'Neve Campbell')",0
tt10011314,tvMiniSeries,Vampire in the Garden,Vampire in the Garden,2022,2022,25,6.8,1691,Netflix,14,10011314,99772,2606944,2606944,2606944,2606944,2485876,2606944,Action,Adventure,Ryôtarô Makihara,Hiroyuki Tanaka,Ryôtarô Makihara,Ryôtarô Makihara,Ryôtarô Makihara,Ryôtarô Makihara,26,2.512,2.512,2.512,2.512,0.84,2.512,36.936,5,1,2.2333333333333334,ja,['JP'],"('Megumi Han', 'Yu Kobayashi')",0
tt19361940,tvSeries,The Boss Baby: Back in the Crib,The Boss Baby: Back in the Crib,2022,0,25,6.1,397,Netflix,7,19361940,197429,10079095,10849429,2455446,2276047,1842196,2364267,Adventure,Animation,Christo Stamboliev,Matt Whitlock,Christo Stamboliev,Megan Atkinson,Phil Binder,J.D. Ryznar,25,0.6,0.6,0.869,1.22,0.84,1.22,23.453,28,2,0.8915000000000001,en,['US'],Not Available,0
tt14134334,tvSeries,My Little Pony: Make Your Mark,My Little Pony: Make Your Mark,2022,0,44,5.8,571,Netflix,0,14134334,158691,3186756,5422690,10332286,490640,490640,490640,Adventure,Animation,William Lau,William Lau,William Lau,Gillian Berrow,Kelly Lynne D'Angelo,Janae Hall,23,1.62,0.6,0.829,3.625,3.625,3.625,58.462,25,4,2.320666666666667,en,['US'],"('Jenna Warren', 'Ana Sani')",0
tt14460684,tvSeries,The Sound of Magic,The Sound of Magic,2022,2022,70,7.6,4921,Netflix,14,14460684,123349,12491143,12491143,12491143,5313007,5313007,5313007,Drama,Fantasy,Sung-Yoon Kim,Sung-Yoon Kim,Sung-Yoon Kim,Ha Il-Kwon,Ha Il-Kwon,Ha Il-Kwon,69,0.6,0.6,0.6,1.675,1.675,1.675,32.323,6,1,1.1375,ko,['KR'],"('Ji Chang-wook', 'Choi Sung-eun')",0
tt13457822,tvSeries,Welcome to Eden,Welcome to Eden,2022,2023,40,5.6,7415,Netflix,18,13457822,128010,1126077,9311650,556517,2038223,280669,1882666,Action,Drama,Daniel Benmayor,Menna Fité,Daniel Benmayor,Joaquín Górriz,Guillermo López Sánchez,Raimon Masllorens,41,1.62,0.6,0.6,1.932,0.828,1.932,97.026,16,2,1.252,es,['ES'],"('Amaia Salamanca', 'Amaia Aberasturi')",0
tt15090462,tvSeries,42 Days of Darkness,42 Days of Darkness,2022,2022,45,6.5,1606,Netflix,13,15090462,197190,8839426,5447183,4474950,7050504,5447183,7050504,Crime,Drama,Gaspar Antillo,Claudia Huaiquimilla,Gaspar Antillo,Rodrigo Fluxá,Claudia Huaiquimilla,Enrique Videla,40,0.6,0.828,0.6,0.6,0.828,0.6,36.549,6,1,0.676,es,['CL'],"('Aline Küppenheim', 'Claudia di Girólamo')",0
tt13238304,tvSeries,The Life and Movies of Erşan Kuneri,The Life and Movies of Erşan Kuneri,2022,0,45,6.6,15300,Netflix,18,13238304,197679,948000,948000,948000,948000,948000,948000,Comedy,Comedy,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,50,3.58,3.58,3.58,3.58,3.58,3.58,20.465,8,1,3.58,tr,['TR'],"('Cem Yılmaz', 'Zafer Algöz')",0
tt20449034,tvSeries,DI4RIES,DI4RIES,2022,2023,30,7.0,723,Netflix,7,20449034,202306,3952365,6503007,3828158,1964257,1964257,1964257,Comedy,Drama,Alessandro Celli,Alessandro Celli,Alessandro Celli,Mariano Di Nardo,Simona Ercolani,Angelo Pastore,26,0.6,0.6,0.6,0.6,0.6,0.6,52.883,29,2,0.6,it,['IT'],"('Andrea Arru', 'Favia Leone')",0
tt13315156,tvSeries,First Kill,First Kill,2022,2022,60,6.5,29008,Netflix,18,13315156,111616,9900578,4940073,3172567,5113,1288934,470971,Drama,Horror,Eriq La Salle,Jet Wilkinson,Eriq La Salle,Bryce Ahart,Stephanie McFarlane,Italome Ohikhuare,60,0.6,0.6,0.6,7.882,2.268,7.882,88.665,8,1,3.305333333333333,en,['US'],"('Sarah Catherine Hook', 'Imani Lewis')",0
tt13861620,tvSeries,God's Favorite Idiot,God's Favorite Idiot,2022,0,30,5.8,7140,Netflix,18,13861620,114201,1229520,1229520,1229520,567912,907324,567912,Comedy,Fantasy,Michael McDonald,Sheila G. Waldron,Michael McDonald,Ben Falcone,Ben Falcone,Ben Falcone,30,8.483,8.483,8.483,6.868,1.756,6.868,63.268,8,1,6.8235,en,['US'],"('Ben Falcone', 'Melissa McCarthy')",1
tt13640670,tvSeries,Man vs. Bee,Man vs. Bee,2022,2022,112,6.7,32873,Netflix,13,13640670,197588,100,204030,100,1256143,1256143,1256143,Comedy,Family,David Kerr,David Kerr,David Kerr,Rowan Atkinson,William Davies,Rowan Atkinson,11,24.746,1.504,24.746,3.175,3.175,3.175,64.673,9,1,10.086833333333333,en,['GB'],Rowan Atkinson,1
tt10011306,tvSeries,Spriggan,Spriggan,2022,2022,45,6.8,1484,Netflix,18,10011306,94925,2638693,5003154,8914697,5368756,5368756,5368756,Action,Adventure,Hiroshi Kobayashi,Hiroshi Kobayashi,Hiroshi Kobayashi,Ryoji Minagawa,Hiroshi Seko,Hiroshi Takashige,46,1.96,4.095,0.694,0.838,0.838,0.838,93.338,6,1,1.543833333333333,ja,['JP'],"('Chiaki Kobayashi', 'Yohei Azakami')",0
tt17736234,tvSeries,"Bastard!! Heavy Metal, Dark Fantasy","Bastard!! Heavy Metal, Dark Fantasy",2022,2023,25,6.5,2353,Netflix,18,17736234,156898,353713,475853,475594,2041678,3456699,7736493,Action,Adventure,Takaharu Ozaki,Akira Mano,Takaharu Ozaki,Kazushi Hagiwara,Yôsuke Kuroda,Hideyuki Kurata,25,1.614,4.171,2.186,0.84,0.779,0.84,168.973,39,2,1.7383333333333333,ja,['JP'],"('Kisho Taniyama', 'Tomori Kusunoki')",0
tt12642764,tvSeries,Dead End: Paranormal Park,Dead End: Paranormal Park,2022,2022,0,7.1,2941,Netflix,7,12642764,158139,1652896,4557294,7851941,924289,924289,924289,Adventure,Animation,Liz Whitaker,Liz Whitaker,Liz Whitaker,Nicole Paglia,Hamish Steele,Jen Bardekoff,26,0.6,0.98,1.646,0.6,0.6,0.6,51.848,20,2,0.8376666666666667,en,['GB'],"('Zach Barack', 'Kody Kavitha')",0
tt19389564,tvSeries,Baby Fever,Baby Fever,2022,0,30,6.6,1080,Netflix,0,19389564,202311,1397646,1322784,4052861,4052861,1322784,4052861,Comedy,Drama,Amalie Næsby Fick,Nikolaj Feifer,Amalie Næsby Fick,Karina Dam,Nikolaj Feifer,Amalie Næsby Fick,35,0.6,0.6,1.375,1.375,0.6,1.375,20.44,6,1,0.9875,da,['DK'],"('Josephine Park', 'Olivia Joof Lewerissa')",0
tt13696452,tvSeries,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area,2022,2022,60,5.7,8153,Netflix,18,13696452,112836,1210565,11733413,11733414,5222245,5222245,5222245,Action,Crime,Kim Hong-sun,Kim Hong-sun,Kim Hong-sun,Álex Pina,Kim Hwan-Chae,Choi Sung-Joon,60,12.137,0.6,1.22,1.4,1.4,1.4,81.544,12,1,3.0261666666666667,ko,['KR'],"('Yoo Ji-tae', 'Yunjin Kim')",0
tt15213258,tvMiniSeries,Queen,Queen,2022,2022,200,7.1,1609,Netflix,7,15213258,4238,2366292,6222970,38604,467219,467219,467219,Drama,Drama,Lukasz Kosmicki,Lukasz Kosmicki,Lukasz Kosmicki,Ottó Geir Borg,Kacper Wysocki,Árni Ólafur Ásgeirsson,25,0.84,0.6,0.828,0.692,0.692,0.692,672.145,207,9,0.7239999999999999,en,['US'],"('Kevin James', 'Leah Remini')",0
tt13561292,tvMiniSeries,Maldivas,Maldivas,2022,2022,30,5.8,1278,Netflix,18,13561292,134955,4514965,10006529,5622006,23207,3120984,23207,Comedy,Drama,José Alvarenga Jr.,Daina Giannecchini,José Alvarenga Jr.,Natalia Klein,Antônio Tibau,Ana Reber,30,1.4,0.6,1.4,1.22,0.6,1.22,10.446,7,1,1.0733333333333333,pt,['BR'],"('Bruna Marquezine', 'Carol Castro')",0
tt14463542,tvSeries,Intimacy,Intimacy,2022,2022,50,6.9,3335,Netflix,18,14463542,123534,273785,3139010,1346824,868441,3838051,1462222,Crime,Drama,Jorge Torregrossa,Ben Gutteridge,Jorge Torregrossa,Verónica Fernández,Laura Sarmiento Pallarés,José Luis Martín,50,2.082,1.096,0.6,1.778,0.6,1.778,29.954,8,1,1.3223333333333334,es,['ES'],"('Itziar Ituño', 'Patricia López Arnaiz')",0
tt13925166,tvSeries,Surviving Summer,Surviving Summer,2022,0,30,6.6,3549,Netflix,7,13925166,129141,1859040,1860791,2297197,2531791,1271464,3782932,Drama,Family,Sian Davies,Ben Chessell,Sian Davies,Josh Mapleston,Joanna Werner,Clea Frost,27,0.6,0.6,0.6,0.6,0.6,0.6,109.593,18,2,0.6,en,['AU'],"('Sky Katz', 'Kai Lewins')",0
tt12005828,tvSeries,You Don't Know Me,You Don't Know Me,2021,2021,60,6.8,7324,Netflix,16,12005828,139686,3976567,3581716,3976567,1319499,1319499,1319499,Crime,Drama,Sarmad Masud,Sarmad Masud,Sarmad Masud,Tom Edge,Imran Mahmood,Tom Edge,57,1.093,1.093,1.093,0.6,0.6,0.6,8.892,4,1,0.8464999999999999,en,['GB'],"('Samuel Adewunmi', 'Sophie Wilde')",0
tt20560428,tvSeries,That's My Time with David Letterman,That's My Time with David Letterman,2022,0,0,6.7,265,Netflix,18,20560428,203280,1395537,1395537,1395537,1410798,1410798,1410798,Comedy,Talk-Show,Sharon Everitt,Sharon Everitt,Sharon Everitt,Mike Gibbons,Mike Gibbons,Mike Gibbons,18,2.121,2.121,2.121,0.764,0.764,0.764,12.06,6,1,1.4425,en,['US'],David Letterman,0
tt14097144,tvMiniSeries,"Boo, Bitch","Boo, Bitch",2022,2022,202,5.9,5146,Netflix,14,14097144,132188,1279203,9872743,411897,5205,1279203,411897,Comedy,Drama,Kimberly McCullough,Erin Ehrlich,Kimberly McCullough,Erin Ehrlich,Vivian Huang,Lauren Iungerich,26,1.408,0.6,0.84,1.338,1.408,1.338,59.059,8,1,1.155333333333333,en,['US'],"('Lana Condor', 'Zoe Colletti')",0
tt14117010,tvMiniSeries,Keep Breathing,Keep Breathing,2022,2022,209,5.3,14396,Netflix,18,14117010,195822,2219687,1236625,5514532,453003,735484,453003,Adventure,Drama,Maggie Kiley,Rebecca Rodriguez,Maggie Kiley,Brendan Gall,Martin Gero,Iturri Sosa,35,0.6,1.988,1.4,3.424,0.764,3.424,67.481,6,1,1.9333333333333331,en,['US'],Melissa Barrera,0
tt21062540,tvMiniSeries,How to Change Your Mind,How to Change Your Mind,2022,2022,212,7.9,3129,Netflix,18,21062540,204304,2970330,316795,2293679,1013671,255334,1013671,Documentary,Documentary,Lucy Walker,Alison Ellwood,Lucy Walker,Josh Adler,Alex Gibney,Michael Pollan,50,1.22,3.354,2.194,3.824,2.518,3.824,21.946,4,1,2.8223333333333334,en,['US'],Michael Pollan,0
tt9660182,tvSeries,Resident Evil,Resident Evil,2022,2022,60,4.2,45010,Netflix,18,9660182,108296,1877263,3670452,3020658,325290,400486,1032600,Action,Horror,Rachel Goldberg,Bronwen Hughes,Rachel Goldberg,Andrew Dabb,Jeff Howard,Tara Knight,55,0.6,0.6,0.6,0.872,3.145,0.872,80.082,8,1,1.1148333333333331,en,['US'],"('Ella Balinska', 'Tamara Smart')",0
tt10062046,tvSeries,Country Queen,Country Queen,2022,0,60,5.3,286,Netflix,18,10062046,205722,9577823,9580422,10564746,1412280,8310356,1528901,Drama,Drama,Vincent Mbaya,Brian Munene,Vincent Mbaya,Wanjeri Gakuru,Ian Kithinji,Lydia Matata,52,0.6,0.6,0.6,0.6,0.6,0.6,3.512,6,1,0.6,en,['KE'],"('Melissa Kiplagat', 'Sheila Munyiva')",0
tt21195532,tvSeries,Justice Served,Justice Served,2022,0,40,5.2,596,Netflix,18,21195532,205788,13864730,1688530,13429064,2321778,2345184,3450577,Crime,Drama,Jozua Malherbe,Rolie Nikiwe,Jozua Malherbe,Sydney Dire,Steven Pillemer,Tshepo Ty Skosana,40,0.6,0.6,0.6,0.98,1.214,0.98,12.897,6,1,0.8289999999999998,en,['ZA'],"('Nompumelelo Mayiyane', 'Panch Gasela')",0
tt15466144,tvSeries,Uncoupled,Uncoupled,2022,2024,30,7.0,18355,Netflix,18,15466144,201380,725037,823015,1545076,490792,281598,144023,Comedy,Drama,Peter Lauer,Andrew Fleming,Peter Lauer,Jeffrey Richman,Darren Star,Abraham Higginbotham,30,0.612,4.735,1.4,2.137,5.174,2.137,36.132,8,1,2.6991666666666667,en,['US'],"('Neil Patrick Harris', 'Tisha Campbell')",0
tt14589904,tvSeries,Farzar,Farzar,2022,2022,30,5.6,2781,Netflix,18,14589904,202864,1318600,3361510,1975097,1702014,6537343,2539632,Action,Adventure,Joey Adams,Travis Lockhart,Joey Adams,Roger Black,Josh GreenbArg,Waco O'Guin,30,4.32,4.32,0.774,0.61,0.6,0.61,122.329,10,1,1.8723333333333336,en,['US'],"('Lance Reddick', 'Dana Snyder')",0
tt18783984,tvSeries,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight,2022,2023,0,6.0,2353,Netflix,7,18783984,129959,3481995,5093013,10233025,3066080,324713,2916082,Action,Adventure,David Dick,Michael Goguen,David Dick,Christopher Amick,Jasmine Chiong,Ellie Guzman,24,0.6,0.6,0.98,0.6,2.398,0.6,201.739,42,3,0.963,en,['US'],"('Jack Black', 'Rita Ora')",0
tt15407486,tvMiniSeries,King of Stonks,King of Stonks,2022,2022,280,6.7,1703,Netflix,18,15407486,204852,2977601,5093837,3906088,1818028,4420729,2853722,Comedy,Drama,Jan Bonny,Isabell Suba,Jan Bonny,Jan Eichberg,Mats Frey,Beatrice Huber,47,0.828,0.98,0.6,0.604,0.694,0.604,21.001,6,1,0.7183333333333333,de,['DE'],"('Wilson Gonzalez Ochsenknecht', 'Thomas Schubert')",0
tt15268768,tvSeries,Remarriage & Desires,Remarriage & Desires,2022,0,70,7.3,1954,Netflix,13,15268768,133775,13332990,13332990,13332990,5385826,5385826,5385826,Drama,Drama,Kim Jung Min,Kim Jung Min,Kim Jung Min,Lee Geun-Young,Lee Geun-Young,Lee Geun-Young,60,0.6,0.6,0.6,8.069,8.069,8.069,21.9,8,1,4.334500000000001,ko,['KR'],"('Kim Hee-seon', 'Lee Hyun-wook')",0
tt14463552,tvMiniSeries,The Longest Night,The Longest Night,2022,2022,268,5.9,2919,Netflix,18,14463552,201331,1090685,2041570,1090685,2487693,1224750,2487693,Action,Crime,Óscar Pedraza,Moisés Ramos,Óscar Pedraza,Xosé Morais,Victoriano Sierra Ferreiro,Xosé Morais,45,1.532,1.38,1.532,0.6,0.6,0.6,37.923,6,1,1.0406666666666666,es,['ES'],"('Alberto Ammann', 'Luis Callejo')",0
tt13322978,tvSeries,Fanático,Fanático,2022,0,10,5.1,189,Netflix,18,13322978,127428,9311634,9163865,9290775,1202806,1202806,1202806,Comedy,Drama,Roger Gual,Roger Gual,Roger Gual,Yago de Torres Peño,Dani del Águila,Federico Maniá Sibona,10,0.6,0.6,0.6,0.6,0.6,0.6,2.565,5,1,0.6,es,['ES'],"('Lorenzo Ferro', 'Dollar Selmouni')",0
tt14664414,tvSeries,Young Royals,Young Royals,2021,0,50,8.3,40919,Netflix,18,14664414,125910,1087368,5448205,12587245,4041098,4097336,7087171,Drama,Romance,Rojda Sekersöz,Erika Calmeyer,Rojda Sekersöz,Lisa Ambjörn,Sofie Forsman,Tove Forsman,45,1.4,1.176,0.6,1.287,0.6,1.287,86.205,18,3,1.0583333333333331,sv,['SE'],"('Edvin Ryding', 'Omar Rudberg')",0
tt21062288,tvMiniSeries,Hurts Like Hell,Hurts Like Hell,2022,2022,200,7.3,297,Netflix,18,21062288,204129,13766990,13766990,13766990,13424164,13424164,13424164,Biography,Drama,Kittichai Wanprasert,Kittichai Wanprasert,Kittichai Wanprasert,Siwat Decharat,Siwat Decharat,Siwat Decharat,50,0.6,0.6,0.6,0.6,0.6,0.6,13.319,4,1,0.6,th,['TH'],"('Nat Kitcharit', 'Thaneth Warakulnukroh')",0
tt14899624,tvSeries,Another Self,Another Self,2022,0,50,6.7,7017,Netflix,18,14899624,206180,13894179,5730456,2898305,3155993,3155993,3155993,Drama,Romance,Burcu Alptekin,Burcu Alptekin,Burcu Alptekin,Nergis Akoglu,Aysenur Siki,Nuran Evren Sit,54,1.094,0.6,1.618,0.6,0.6,0.6,34.903,8,1,0.852,tr,['TR'],"('Tuba Büyüküstün', 'Riza Kocaoğlu')",0
tt21195488,tvMiniSeries,Street Food: USA,Street Food: USA,2022,2022,30,6.8,674,Netflix,18,21195488,205857,312173,2770831,312173,586995,1628204,2684688,Documentary,Documentary,Daniel Milder,Tamara Rosenfeld,Daniel Milder,David Gelb,Brian McGinn,David Gelb,30,0.996,0.98,0.996,0.6,0.6,0.6,8.839,6,1,0.7953333333333333,en,['US'],Not Available,0
tt13271734,tvMiniSeries,Lost Ollie,Lost Ollie,2022,2022,45,7.7,1868,Netflix,7,13271734,156935,431622,1306819,2100477,709056,709056,709056,Adventure,Animation,Peter Ramsey,Peter Ramsey,Peter Ramsey,William Joyce,Shannon Tindle,Kate Gersten,45,4.192,0.6,0.6,5.319,5.319,5.319,43.56,4,1,3.558166666666667,en,['US'],"('Jonathan Groff', 'Mary J. Blige')",0
tt10291112,tvMiniSeries,"Nisman. The Prosecutor, the President and the Spy","Nisman. The Prosecutor, the President and the Spy",2019,2020,373,7.6,629,Netflix,18,10291112,97164,5713229,1960325,5713229,5713229,1960325,5713229,Crime,Documentary,Martin Rocca,Justin Webster,Martin Rocca,Martin Rocca,Justin Webster,Martin Rocca,62,0.6,1.38,0.6,0.6,1.38,0.6,2.618,6,1,0.86,es,['AR'],Not Available,0
tt1751634,tvSeries,The Sandman,The Sandman,2022,0,45,7.7,165631,Netflix,18,1751634,90802,452663,6033245,4763161,21772,1223381,54954,Drama,Fantasy,Mairzee Almas,Andrés Baiz,Mairzee Almas,Sam Kieth,Catherine Smyth-McMullen,Heather Bellson,45,0.6,0.6,1.4,2.555,2.454,2.555,133.653,11,1,1.694,en,['US'],"('Tom Sturridge', 'Boyd Holbrook')",0
tt15390524,tvSeries,Partner Track,Partner Track,2022,2022,60,6.7,7152,Netflix,18,15390524,135035,10810514,6560134,1565392,548159,923330,1455688,Drama,Drama,Lily Mariye,Tanya Wexler,Lily Mariye,Katie Do,Nikki Goldwaser,Georgia Lee,46,17.815,0.6,1.96,2.497,1.753,2.497,71.693,10,1,4.520333333333334,en,['US'],"('Arden Cho', 'Bradley Gibson')",0
tt21261420,tvSeries,Chad & JT Go Deep,Chad & JT Go Deep,2022,2022,20,7.2,566,Netflix,18,21261420,205798,5372912,6003006,8178166,3761121,3761121,3761121,Comedy,Comedy,Daniel Lucchesi,Daniel Lucchesi,Daniel Lucchesi,Jace Armstrong,Michael Klimkowski,Bri LeRose,20,0.6,0.6,0.6,1.62,1.62,1.62,23.841,6,1,1.11,en,['US'],"('Tom Allen', 'John Parr')",0
tt15912380,tvMiniSeries,Kakegurui Twin,Kakegurui Twin,2022,2022,24,6.6,880,Netflix,14,15912380,138183,9126892,9126892,9126892,3210514,12725545,12530197,Animation,Drama,Yûichirô Hayashi,Kyoko Yamazaki,Yûichirô Hayashi,Homura Kawamoto,Homura Kawamoto,Homura Kawamoto,27,0.6,0.6,0.6,5.788,1.052,5.788,53.902,6,1,2.4046666666666665,ja,['JP'],"('Minami Tanaka', 'Rina Honnizumi')",0
tt19875850,tvSeries,Tekken: Bloodline,Tekken: Bloodline,2022,2022,22,6.6,4848,Netflix,14,19875850,195530,383664,383664,383664,1450721,4469565,4846713,Action,Adventure,Yoshikazu Miyao,Wataru Arakawa,Yoshikazu Miyao,Gavin Hignight,Gavin Hignight,Gavin Hignight,22,1.396,1.396,1.396,3.142,0.6,3.142,56.246,6,1,1.8453333333333335,en,['US'],"('Kaiji Tang', 'Vivian Lu')",0
tt14272704,tvSeries,Rilakkuma's Theme Park Adventure,Rilakkuma's Theme Park Adventure,2022,0,15,6.7,253,Netflix,7,14272704,138273,5969727,2147104,5969727,7450138,7450138,7450138,Adventure,Animation,Masahito Kobayashi,Masahito Kobayashi,Masahito Kobayashi,Takashi Sumita,Makoto Ueda,Takashi Sumita,16,1.4,0.694,1.4,0.6,0.6,0.6,30.588,8,1,0.8823333333333333,ja,['JP'],"('Mikako Tabe', 'Reina Ueda')",0
tt15527362,tvSeries,Big Tree City,Big Tree City,2022,0,24,8.3,77,Netflix,0,15527362,158694,2687180,3063370,10379196,2417217,2417217,2417217,Action,Adventure,Ben Steer,Ben Steer,Ben Steer,Jo Clegg,Alex Collier,Tasha Dhanraj,11,0.6,0.6,0.6,0.6,0.6,0.6,77.413,30,1,0.6,en,['US'],"('Mark Benton', 'Naomi McDonald')",0
tt14906890,tvSeries,Super Giant Robot Brothers,Super Giant Robot Brothers,2022,0,26,6.7,220,Netflix,7,14906890,158138,1159646,1624842,85116,28764,28764,28764,Action,Adventure,Mark Andrews,Mark Andrews,Mark Andrews,Víctor Maldonado,Alfredo Torres,Tommy Blacha,25,0.6,0.6,2.282,1.02,1.02,1.02,38.521,10,1,1.0903333333333334,en,['US'],"('Eric Lopez', 'Chris Diamantopoulos')",0
tt15527388,tvSeries,Deepa & Anoop,Deepa & Anoop,2022,0,25,8.1,78,Netflix,0,15527388,158697,2545545,444634,2381507,1030114,11552041,2163219,Adventure,Animation,Colleen Holub,Kerr Holden,Colleen Holub,Lisa Goldman,Christopher Keenan,Heather Kenyon,12,0.6,0.6,0.6,0.6,0.6,0.6,30.831,36,2,0.6,en,['US'],"('Pavan Bharaj', 'Sebastian Billingsley-Rodriguez')",0
tt15135104,tvSeries,Kleo,Kleo,2022,0,44,7.5,12616,Netflix,18,15135104,206010,352514,1293138,472277,5899290,3757862,5899290,Action,Crime,Viviane Andereggen,Jano Ben Chaabane,Viviane Andereggen,Hanno Hackfort,Bob Konrad,Richard Kropf,52,0.6,0.694,2.744,0.6,1.03,0.6,55.143,8,1,1.0446666666666669,de,['DE'],"('Jella Haase', 'Dimitrij Schaad')",0
tt19723700,tvSeries,Family Secrets,Family Secrets,2022,0,50,6.0,703,Netflix,13,19723700,133490,683323,683323,683323,5652339,5652339,5652339,Comedy,Drama,Lukasz Ostalski,Lukasz Ostalski,Lukasz Ostalski,Agnieszka Pilaszewska,Agnieszka Pilaszewska,Agnieszka Pilaszewska,111,3.595,3.595,3.595,0.6,0.6,0.6,298.943,111,3,2.0975,tr,['TR'],"('Kaan Urgancıoğlu', 'Pınar Deniz')",0
tt15096920,tvSeries,Unsuspicious,Unsuspicious,2022,2022,30,5.2,232,Netflix,13,15096920,206232,3021683,5715896,7707815,735083,7220102,735083,Comedy,Mystery,César Rodrigues,Eduardo Vaisman,César Rodrigues,César Amorim,Rodrigo de Arruda,Pedro Tomé,35,0.6,0.6,0.6,1.4,0.748,1.4,5.269,9,1,0.8913333333333332,pt,['BR'],"('Fernanda Paes Leme', 'Maíra Azevedo')",0
