imdb_id,tmdb_id,Title,titleType,startYear,endYear,Streamer,Age,genre_1,genre_2,creator/actor?,origin_language,director_1_name,director_2_name,originalTitle,writer_1_imdb#,writer_2_imdb#,writer_3_imdb#,director_1_imdb#,director_2_imdb#,director_3_imdb#,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,first_country,second_country,actor_1_pop,actor_2_pop,actor_1_name,actor_2_name,cast_pop,team_popularity,imdb_rating,imdb_no_votes,total_popularity
7956274,78087,Edha,tvSeries,2018,2018,Netflix,18,Drama,Mystery,0,es,Daniel Burman,Bruno Hernández,Edha,122184,9685257,4117720,122184,2953954,122184,Daniel Burman,Daniel Burman,Virginia Martinez,Tomás Sala,39,2.0,0.6,0.6,2.0,0.6,2.0,22.7,10,1,AR,AR,15.1,10.3,Juana Viale, Andrés Velencoso,12.7,1.3,4.9,687,3.03
8498114,80280,The Ballad of Hugo Sánchez,tvSeries,2018,2018,Netflix,18,Comedy,Drama,0,es,Mark Alazraki,Álvaro Curiel,The Ballad of Hugo Sánchez,4204713,3862834,2953647,4204713,4071,4204713,Mark Alazraki,Mark Alazraki,L.E. Correia,Conor Galvin,30,0.6,0.6,0.6,0.6,0.6,0.6,27.4,6,1,MX,MX,3.3,0.6,Jesús Zavala, Mauro Mauad,1.9,0.6,6.5,884,3.63
8387348,80169,The House of Flowers,tvSeries,2018,2020,Netflix,18,Comedy,Drama,0,es,Manolo Caro,Yibran Asuad,The House of Flowers,1919456,8082736,8402016,1919456,1990586,1761358,Manolo Caro,Manolo Caro,Mara Vargas Jackson,Dariela Pérez Hernández,30,4.1,0.6,0.6,4.1,2.0,4.1,121.7,33,3,MX,MX,17.0,13.6,Aislinn Derbez, Dario Yazbek Bernal,15.3,2.6,7.6,8390,4.54
8105958,83245,Wild District,tvSeries,2018,2019,Netflix,18,Action,Crime,0,es,Andres Beltran,Javier Fuentes-León,Wild District,3590688,3707864,10274439,4387002,1659906,2872021,Andres Beltran,Cristian Conti,Mauricio Leiva-Cock,Jenny Ceballos,50,0.6,0.6,0.6,0.7,1.0,0.7,53.2,20,2,CO,CO,23.3,15.5,Juan Pablo Raba, Cristina Umaña,19.4,0.7,8.1,2124,4.38
7414954,83300,Diablero,tvSeries,2018,2020,Netflix,18,Adventure,Drama,0,es,Rigoberto Castañeda,J.M Cravioto,Diablero,879377,2529688,1891146,144511,1458283,144511,Rigoberto Castañeda,Pablo Tébar,Verónica Marzá,José Rodríguez,38,1.1,0.6,0.7,0.6,0.8,0.6,33.1,14,2,MX,MX,5.6,11.4,Gisselle Kuri, Christopher Von Uckermann,8.5,0.7,6.8,2793,3.92
9327348,87820,Crime Diaries: The Candidate,tvSeries,2019,2019,Netflix,16,Crime,Drama,0,es,Natalia Beristain,Hiromi Kamata,Crime Diaries: The Candidate,121437,1048978,7603309,1135329,1659777,1135329,Natalia Beristain,Andrés Burgos,Alejandro Gerber Bicecci,Itzel Lara,32,0.6,0.6,1.4,1.4,4.3,1.4,40.1,8,1,MX,MX,20.0,6.9,Jorge A. Jimenez, Ilse Salas,13.4,1.6,7.6,887,4.05
8961508,88239,High Seas,tvSeries,2019,2020,Netflix,18,Crime,Drama,0,es,Lino Escalera,Manuel Gómez Pereira,High Seas,1202178,2610456,1324537,1292099,350957,2149627,Lino Escalera,Ramón Campos,Gema R. Neira,José Antonio Valverde,50,2.3,3.2,0.6,1.8,1.0,1.8,89.6,22,3,ES,ES,8.0,18.5,Alejandra Onieva, Ivana Baquero,13.3,1.8,6.8,8233,4.22
9046782,88775,Yankee,tvSeries,2019,2019,Netflix,18,Drama,Drama,0,es,Max Zunino,Carlos Carrera,Yankee,5142203,8977430,1865974,1993449,140196,2156410,Max Zunino,Diego Enrique Osorno,Alo Valenzuela,Alexandro Aldrete,40,0.6,0.6,0.6,0.6,1.0,0.6,62.4,25,1,MX,MX,4.5,6.6,Pablo Lyle, Pamela Almanza,5.5,0.7,6.0,844,3.57
10986050,93878,Criminal: Spain,tvMiniSeries,2019,2019,Netflix,18,Crime,Drama,0,es,Mariano Barroso,Jim Field Smith,Criminal: Spain,1637768,3765639,379864,57819,1637768,57819,Mariano Barroso,Jim Field Smith,Sebastian Heeg,Alejandro Hernández,40,2.8,0.6,2.4,2.0,2.8,2.0,46.1,3,1,ES,ES,22.6,13.2,Emma Suárez, Jorge Bosch,17.9,2.1,6.9,4634,4.08
8575476,84112,Hache,tvSeries,2019,2021,Netflix,18,Crime,Drama,0,es,Jorge Torregrossa,Fernando Trullols,Hache,273785,530037,1847914,868441,1417232,868441,Jorge Torregrossa,Verónica Fernández,Carlos López,Santos Mercero,46,2.1,1.1,1.4,1.8,0.6,1.8,48.4,14,2,ES,ES,20.5,16.0,Adriana Ugarte, Eduardo Noriega,18.2,1.5,6.5,1865,3.82
9731254,96208,Three Days of Christmas,tvMiniSeries,2019,2019,Netflix,13,Drama,Drama,0,es,Pau Freixas,Pau Freixas,Three Days of Christmas,3329293,5350655,1420178,1420178,1420178,1420178,Pau Freixas,Marta Armengol,Clara Esparrach,Pau Freixas,60,0.6,0.6,1.4,1.4,1.4,1.4,28.0,3,1,ES,ES,24.7,15.8,Victoria Abril, Alicia Borrachero,20.2,1.1,6.8,1495,3.81
9170386,99633,Puerta 7,tvSeries,2020,2020,Netflix,18,Crime,Drama,0,es,Israel Adrián Caetano,Israel Adrián Caetano,Puerta 7,6724758,1352198,8851912,128382,128382,128382,Israel Adrián Caetano,Gonzalo Salaya,Patricio Vega,Martin Zimmerman,40,0.6,0.6,0.6,1.4,1.4,1.4,16.2,8,1,AR,AR,11.4,5.8,Dolores Fonzi, Esteban Lamothe,8.6,1.0,5.7,610,3.23
11120674,99385,Unstoppable,tvSeries,2020,2020,Netflix,18,Comedy,Drama,0,es,Diego Martínez Ulanosky,Elisa Miller,Unstoppable,2805227,11344798,6575981,2805227,1792936,2785946,Diego Martínez Ulanosky,Diego Martínez Ulanosky,Patricia Ulanosky,Samara Ibrahim,40,0.8,0.8,1.4,0.8,1.6,0.8,16.1,10,1,MX,MX,2.9,15.6,Coty Camacho, Diego Calva,9.3,1.1,7.2,1080,3.81
9731222,81144,The Neighbor,tvSeries,2019,2021,Netflix,7,Action,Comedy,0,en,Víctor García León,Paco Caballero,The Neighbor,2594268,623001,11237417,508277,2075313,2954266,Víctor García León,Miguel Esteban,Raúl Navarro,Astiberri Ediciones,22,0.6,1.4,0.6,0.6,0.8,0.6,214.6,106,6,US,US,18.1,31.2,Cedric the Entertainer, Max Greenfield,24.7,0.8,6.5,2417,4.07
12624844,104555,The Great Heist,tvSeries,2020,2020,Netflix,16,Crime,Drama,0,es,Pablo Gonzalez,C.S. Prince,The Great Heist,1504247,4043991,5843642,1504247,4043991,1504247,Pablo Gonzalez,Pablo Gonzalez,C.S. Prince,Nicolás Serrano,48,0.6,0.6,0.6,0.6,0.6,0.6,19.2,6,1,CO,CO,9.9,14.2,Andrés Parra, Christian Tappán,12.0,0.6,7.3,2844,4.01
10311932,105904,Someone Has to Die,tvMiniSeries,2020,2020,Netflix,18,Crime,Drama,0,es,Manolo Caro,Manolo Caro,Someone Has to Die,1919456,3374051,4856853,1919456,1919456,1919456,Manolo Caro,Manolo Caro,Fernando Pérez,Monika Revilla,50,4.1,0.6,1.0,4.1,4.1,4.1,34.3,3,1,MX,ES,19.6,21.3,Ernesto Alterio, Carmen Maura,20.5,3.0,6.3,5533,3.86
10147520,111761,The Minions of Midas,tvMiniSeries,2020,2020,Netflix,18,Crime,Drama,0,es,Mateo Gil,Mateo Gil,The Minions of Midas,57774,317834,518711,317834,317834,317834,Mateo Gil,Miguel Barros,Mateo Gil,Jack London,50,0.6,1.9,6.0,1.9,1.9,1.9,34.3,6,1,ES,ES,24.8,5.6,Luis Tosar, Marta Belmonte,15.2,2.4,6.6,4569,3.93
9731242,94413,The Mess You Leave Behind,tvSeries,2020,2020,Netflix,18,Crime,Drama,0,es,Roger Gual,Sílvia Quer,The Mess You Leave Behind,599413,1661156,9014802,1202806,994567,599413,Roger Gual,Carlos Montero,Javier Holgado,Andrés Seara,45,1.2,0.6,0.6,0.6,1.6,0.6,48.7,8,1,ES,ES,18.2,20.7,Inma Cuesta, Bárbara Lennie,19.5,0.9,6.8,10441,4.17
10147644,44969,The Innocent,tvMiniSeries,2021,2021,Netflix,16,Crime,Drama,0,ko,Oriol Paulo,Oriol Paulo,The Innocent,1454192,1079062,2553218,1079062,1079062,1079062,Oriol Paulo,Harlan Coben,Oriol Paulo,Jordi Vallejo,60,21.4,6.2,1.4,6.2,6.2,6.2,62.3,20,1,KR,KR,34.0,24.7,Song Joong-ki, Moon Chae-won,29.4,7.9,7.8,35356,4.71
8686106,86621,Quicksand,tvMiniSeries,2019,2019,Netflix,18,Crime,Drama,0,sv,Per-Olav Sørensen,Lisa Farzaneh,Quicksand,14008,5339507,363024,1633071,7087171,1633071,Per-Olav Sørensen,Camilla Ahlgren,Malin Persson Giolito,Alex Haridi,45,0.8,0.6,0.6,1.5,2.6,1.5,33.8,6,1,SE,SE,9.3,6.7,Hanna Ardéhn, Felix Sandman,8.0,1.3,7.4,24849,4.44
13735930,132316,The Unlikely Murderer,tvMiniSeries,2021,2021,Netflix,18,Crime,Drama,0,sv,Charlotte Brändström,Simon Kaijser,The Unlikely Murderer,67104,7426215,734316,104851,435030,104851,Charlotte Brändström,Wilhelm Behrman,Thomas Pettersson,Niklas Rockström,47,1.2,1.0,2.1,6.3,0.6,6.3,44.0,5,1,SE,SE,11.1,38.1,Robert Gustafsson, Mikael Persbrandt,24.6,2.9,7.0,4844,4.11
11168604,139155,Anxious People,tvMiniSeries,2021,2021,Netflix,18,Comedy,Crime,0,sv,Felix Herngren,Felix Herngren,Anxious People,14008,363024,7554519,379773,379773,379773,Felix Herngren,Camilla Ahlgren,Alex Haridi,Fredrik Backman,30,0.8,0.6,0.8,6.3,6.3,6.3,21.8,6,1,SE,SE,12.1,8.6,Sascha Zacharias, Dan Ekborg,10.3,3.5,6.8,4837,3.94
9310400,95041,The Stranded,tvSeries,2019,2019,Netflix,18,Adventure,Drama,0,th,Sophon Sakdaphisit,Sophon Sakdaphisit,The Stranded,1711452,9659386,11133259,1637163,1637163,1637163,Sophon Sakdaphisit,Christian James Durso,Chawanwit Imchai,Kaenipa Phanakorn,48,0.6,0.6,0.6,3.2,3.2,3.2,47.1,7,1,TH,TH,3.4,6.9,Papangkorn Lerkchaleampote, Chutavuth Pattarakampol,5.1,1.9,6.2,1455,3.68
7668518,4354,The Protector,tvSeries,2018,2020,Netflix,7,Action,Adventure,0,en,Umut Aral,Can Evrenol,The Protector,1729452,5238321,4734893,2141029,3159880,3828643,Umut Aral,N. Ipek Gökdel,Askim Özbek,Atilla Ünsal,25,0.6,0.6,0.6,0.6,1.0,0.6,83.7,52,2,GB,GB,45.1,14.8,Robert Vaughn, Tony Anholt,30.0,0.7,6.5,36463,4.33
10075318,69629,The Gift,tvSeries,2019,2021,Netflix,14,Drama,Fantasy,0,en,Burcu Alptekin,Gonenc Uyanik,The Gift,11153545,2898305,9909516,3155993,3828643,1780337,Burcu Alptekin,Sengül Boybas,Nuran Evren Sit,Cansu Coban,45,0.6,1.6,0.6,0.6,1.6,0.6,321.0,29,2,US,US,16.5,20.5,Stephen Moyer, Amy Acker,18.5,0.9,7.0,23685,4.63
10516352,100897,Love 101,tvSeries,2020,2021,Netflix,18,Comedy,Drama,0,tr,Deniz Yorulmazer,Ahmet Katiksiz,Love 101,1689260,1689260,1689260,5519375,3446789,3828643,Deniz Yorulmazer,Meriç Acemi,Meriç Acemi,Meriç Acemi,45,2.7,2.7,2.7,1.0,0.7,1.0,21.3,16,2,TR,TR,21.5,13.0,Alina Boz, Mert Yazıcıoğlu,17.2,1.8,7.4,16666,4.32
11301642,112745,Ethos,tvSeries,2020,2020,Netflix,18,Drama,Thriller,0,tr,Berkun Oya,Berkun Oya,Ethos,1727762,1727762,1727762,1727762,1727762,1727762,Berkun Oya,Berkun Oya,Berkun Oya,Berkun Oya,49,4.5,4.5,4.5,4.5,4.5,4.5,23.0,8,1,TR,TR,13.3,22.1,Öykü Karayel, Funda Eryiğit,17.7,4.5,8.5,29087,4.78
5189670,64439,Making a Murderer,tvSeries,2015,2018,Netflix,14,Crime,Documentary,0,en,Moira Demos,Laura Ricciardi,Making a Murderer,218668,3309730,218668,218668,3309730,218668,Moira Demos,Moira Demos,Laura Ricciardi,Moira Demos,60,0.6,0.6,0.6,0.6,0.6,0.6,37.3,20,2,US,US,1.8,1.8,Kathleen Zellner,Kathleen Zellner,1.8,0.6,8.5,101468,5.03
6233538,68708,Roman Empire,tvSeries,2016,2019,Netflix,14,Biography,Documentary,0,en,Richard Lopez,John Ealer,Roman Empire,3423574,3960589,2409374,1117076,247159,2201242,Richard Lopez,Christian Baker,Dan Benamor,Brian Burstein,48,0.6,0.6,0.6,1.0,0.6,1.0,46.9,15,3,US,US,45.5,45.5,Sean Bean,Sean Bean,45.5,0.7,7.0,9028,4.21
6587094,70508,Five Came Back,tvMiniSeries,2017,2017,Netflix,18,Biography,Documentary,0,en,Laurent Bouzereau,Laurent Bouzereau,Five Came Back,1577830,1577830,1577830,100522,100522,100522,Laurent Bouzereau,Mark Harris,Mark Harris,Mark Harris,60,0.6,0.6,0.6,1.8,1.8,1.8,42.4,3,1,US,US,35.4,65.0,Meryl Streep, Steven Spielberg,50.2,1.2,8.2,5176,4.51
7334894,74579,The Day I Met El Chapo: The Kate Del Castillo Story,tvSeries,2017,2017,Netflix,18,Biography,Documentary,0,en,Carlos Armella,Carlos Armella,The Day I Met El Chapo: The Kate Del Castillo Story,5246200,5246200,5246200,1646455,1646455,1646455,Carlos Armella,Natasha Ybarra Klor,Natasha Ybarra Klor,Natasha Ybarra Klor,60,0.6,0.6,0.6,1.4,1.4,1.4,35.7,3,1,MX,MX,27.1,19.3,Kate del Castillo, Eric del Castillo,23.2,1.0,6.8,1181,3.81
7306056,73581,Wormwood,tvMiniSeries,2017,2017,Netflix,14,Biography,Documentary,0,en,Errol Morris,Errol Morris,Wormwood,1634307,1159164,8351983,1554,1554,1554,Errol Morris,Kieran Fitzgerald,Steven Hathaway,Molly Rokosz,45,0.6,1.4,0.6,4.4,4.4,4.4,30.4,6,1,US,US,34.3,32.3,Tim Blake Nelson, Peter Sarsgaard,33.3,2.6,7.0,4639,4.05
7053920,75871,The Toys That Made Us,tvSeries,2017,2019,Netflix,14,Comedy,Documentary,0,en,Tom Stern,Brian Volk-Weiss,The Toys That Made Us,9488358,1240253,9488358,827868,901449,827868,Tom Stern,Nicholas Ferrell,Benjamin J. Frost,Nicholas Ferrell,43,0.6,0.6,0.6,3.5,2.5,3.5,27.0,12,3,US,US,7.5,7.5,Donald Ian Black,Donald Ian Black,7.5,1.9,7.9,6086,4.37
7763662,76153,Rotten,tvSeries,2018,2019,Netflix,18,Documentary,Documentary,0,en,Lucy Kennedy,Ted Gesing,Rotten,9553174,1580544,5836069,3081698,1580544,7896707,Lucy Kennedy,Chris Cechin-De La Rosa,Ted Gesing,Lucy Kennedy,55,0.6,0.6,0.6,0.6,0.6,0.6,20.2,12,2,US,US,1.6,1.6,Latif Nasser,Latif Nasser,1.6,0.6,7.2,4048,4.04
7935522,43348,Drug Lords,tvSeries,2018,2018,Netflix,18,Biography,Crime,0,es,Marc Tiley,Mike Welsh,Drug Lords,4140194,4140194,4140194,1635390,2609085,1635390,Marc Tiley,Razor Rizzotti,Razor Rizzotti,Razor Rizzotti,45,1.2,1.2,1.2,0.6,0.6,0.6,203.1,113,1,CO,CO,9.9,22.2,Andrés Parra, Angie Cepeda,16.0,0.9,6.8,1505,4.1
5697642,76808,Coach Snoop,tvSeries,2016,0,Netflix,13,Documentary,Documentary,0,en,Rory Karpf,Jeff Cvitkovic,Coach Snoop,1715501,1715501,1715501,1715501,4656750,3432976,Rory Karpf,Rory Karpf,Rory Karpf,Rory Karpf,30,2.2,2.2,2.2,2.2,0.6,2.2,20.1,9,1,US,US,31.2,31.2,Snoop Dogg,Snoop Dogg,31.2,2.0,6.9,637,3.67
8342862,79126,Evil Genius: The True Story of America's Most Diabolical Bank Heist,tvMiniSeries,2018,2018,Netflix,18,Crime,Documentary,0,en,Trey Borzillieri,Barbara Schroeder,Evil Genius: The True Story of America's Most Diabolical Bank Heist,775446,775446,775446,2490843,775446,2490843,Trey Borzillieri,Barbara Schroeder,Barbara Schroeder,Barbara Schroeder,48,0.6,0.6,0.6,0.6,0.6,0.6,42.1,4,1,US,US,3.2,2.3,Kevin G. Calkins, Marjorie Diehl-Armstrong,2.7,0.6,7.5,30483,4.54
8194716,79932,November 13: Attack on Paris,tvMiniSeries,2018,2018,Netflix,18,Documentary,Documentary,0,fr,Gédéon Naudet,Jules Naudet,November 13: Attack on Paris,1150227,4742794,4680447,1150227,1150228,1150227,Gédéon Naudet,Gédéon Naudet,Morgane Barrier,Karim Kamrani,55,1.4,0.6,0.6,1.4,3.7,1.4,22.3,3,1,FR,FR,7.1,7.1,François Hollande,François Hollande,7.1,1.5,8.3,3670,4.4
8725166,81002,Dark Tourist,tvSeries,2018,2018,Netflix,18,Documentary,Documentary,0,en,Colin Rothbart,Zoe McIntosh,Dark Tourist,394545,394545,394545,1190886,3481076,1406778,Colin Rothbart,Paul Horan,Paul Horan,Paul Horan,41,0.6,0.6,0.6,0.6,1.4,0.6,21.3,8,1,NZ,NZ,0.6,7.4,Sebastián Treviño, David Farrier,4.0,0.7,7.5,8043,4.24
8772088,83039,Salt Fat Acid Heat,tvMiniSeries,2018,2018,Netflix,7,Documentary,Documentary,1,en,Caroline Suh,Caroline Suh,Salt Fat Acid Heat,10014497,10014497,10014497,837576,837576,837576,Caroline Suh,Samin Nosrat,Samin Nosrat,Samin Nosrat,40,0.6,0.6,0.6,0.6,0.6,0.6,11.8,4,1,US,US,2.0,2.0,Samin Nosrat,Samin Nosrat,2.0,0.6,7.7,2737,4.07
6775816,83462,Terrorism Close Calls,tvSeries,2018,0,Netflix,18,Documentary,Documentary,0,en,Marek Bures,Maria Berry,Terrorism Close Calls,1706119,1706119,1706119,3434243,1706119,8905365,Marek Bures,Maria Berry,Maria Berry,Maria Berry,50,0.6,0.6,0.6,0.6,0.6,0.6,13.7,10,1,US,US,1.2,0.7,David Bitkower, Don Borelli,0.9,0.6,5.2,839,3.09
7440274,83109,Medal of Honor,tvSeries,2018,2018,Netflix,18,Documentary,War,0,en,Robert Legato,James Madigan,Medal of Honor,1602465,1771385,2594450,499215,534901,7054,Robert Legato,Lorna Graham,Brandon Birtell,Kurtis Birtell,60,0.8,0.6,0.6,1.0,1.1,1.0,34.9,8,1,US,US,21.0,21.0,Josh Charles,Josh Charles,21.0,0.9,8.3,1903,4.37
914376,44969,The Innocent Man,tvMiniSeries,2018,2018,Netflix,16,Crime,Documentary,0,ko,Clay Tweel,Clay Tweel,The Innocent Man,1895871,1943168,1300,1943168,1943168,1943168,Clay Tweel,Ross M. Dinerstein,Clay Tweel,John Grisham,60,1.1,0.6,0.6,0.6,0.6,0.6,62.3,20,1,KR,KR,34.0,24.7,Song Joong-ki, Moon Chae-won,29.4,0.7,7.3,6433,4.3
9426194,85956,Trigger Warning with Killer Mike,tvSeries,2019,2019,Netflix,18,Comedy,Documentary,0,en,Vikram Gandhi,Vikram Gandhi,Trigger Warning with Killer Mike,154074,3722112,2105137,1871577,1871577,1871577,Vikram Gandhi,Vernon Chatman,Daniel Weidenfeld,Nick Weidenfeld,26,3.2,0.6,1.2,3.5,3.5,3.5,7.3,6,1,US,US,14.1,14.1,Killer Mike,Killer Mike,14.1,2.6,7.1,1297,3.69
9425132,85833,Conversations with a Killer: The Ted Bundy Tapes,tvMiniSeries,2019,2019,Netflix,18,Biography,Crime,0,en,Joe Berlinger,Joe Berlinger,Conversations with a Killer: The Ted Bundy Tapes,75666,75666,75666,75666,75666,75666,Joe Berlinger,Joe Berlinger,Joe Berlinger,Joe Berlinger,60,4.5,4.5,4.5,4.5,4.5,4.5,26.0,4,1,US,US,9.8,2.0,Ted Bundy, Stephen Michaud,5.9,4.5,7.7,32431,4.54
9654082,86616,Larry Charles' Dangerous World of Comedy,tvSeries,2019,2019,Netflix,18,Comedy,Documentary,1,en,Larry Charles,Larry Charles,Larry Charles' Dangerous World of Comedy,153078,153078,153078,153078,153078,153078,Larry Charles,Larry Charles,Larry Charles,Larry Charles,60,5.8,5.8,5.8,5.8,5.8,5.8,11.8,4,1,US,US,12.4,12.4,Larry Charles,Larry Charles,12.4,5.8,7.3,629,3.72
10243640,89505,1994,tvSeries,2019,0,Netflix,18,Documentary,History,0,es,Diego Enrique Osorno,Diego Enrique Osorno,1994,5142203,2566765,5142203,5142203,5142203,5142203,Diego Enrique Osorno,Diego Enrique Osorno,Juan Elias Tovar,Diego Enrique Osorno,50,0.6,0.6,0.6,0.6,0.6,0.6,33.0,5,1,MX,MX,0.6,2.4,Luis Donaldo Colosio, Carlos Salinas de Gortari,1.5,0.6,7.6,580,3.96
10243692,89899,Killer Ratings,tvSeries,2019,2019,Netflix,18,Crime,Documentary,0,pt,Marcelo Galvão,Daniel Bogado,Killer Ratings,3486607,3614372,1248687,2337991,3486607,3141439,Marcelo Galvão,Daniel Bogado,Dinah Lord,Eamonn Matthews,50,0.6,0.6,0.6,1.2,0.6,1.2,4.8,7,1,BR,BR,1.9,1.9,Wallace Souza,Wallace Souza,1.9,0.8,7.6,1908,3.85
7949606,90665,The Last Czars,tvMiniSeries,2019,2019,Netflix,18,Documentary,Drama,0,en,Adrian McDowall,Gareth Tunley,The Last Czars,5638219,2264771,354167,568260,2227814,568260,Adrian McDowall,Christopher Bell,Dana Fainaru,Sasha Hails,45,0.6,0.7,0.6,0.6,1.0,0.6,32.4,6,1,GB,GB,3.8,14.7,Robert Jack, Oliver Dimsdale,9.3,0.7,7.3,9397,4.26
11168226,71705,Broken,tvSeries,2019,0,Netflix,18,Documentary,Documentary,0,en,Sarah Holm Johansen,Steve Rivo,Broken,9553174,6096260,1639577,6096260,1520612,6096260,Sarah Holm Johansen,Chris Cechin-De La Rosa,Sarah Holm Johansen,David Mettler,60,0.6,0.6,0.6,0.6,0.6,0.6,36.1,6,1,GB,GB,45.5,29.2,Sean Bean, Anna Friel,37.3,0.6,6.8,1312,3.83
11318602,96129,Don't F**k with Cats: Hunting an Internet Killer,tvMiniSeries,2019,2019,Netflix,18,Crime,Documentary,0,en,Mark Lewis,Mark Lewis,Don't F**k with Cats: Hunting an Internet Killer,2129029,2129029,2129029,2129029,2129029,2129029,Mark Lewis,Mark Lewis,Mark Lewis,Mark Lewis,62,3.1,3.1,3.1,3.1,3.1,3.1,17.8,3,1,GB,GB,0.6,16.1,Deanna Thompson, John Green,8.3,3.1,8.0,60391,4.68
9244578,96481,Rise of Empires: Ottoman,tvSeries,2020,2022,Netflix,16,Documentary,Drama,0,tr,Emre Sahin,Emre Sahin,Rise of Empires: Ottoman,6143726,1093521,574241,1566899,1566899,1566899,Emre Sahin,Benjamin Kramer,Liz Lake,Kelly McPherson,44,0.6,0.6,2.7,1.1,1.1,1.1,66.2,12,2,TR,TR,39.0,13.9,Charles Dance, Cem Yiğit Üzümoğlu,26.4,1.2,7.9,30882,4.74
11958942,100407,How to Fix a Drug Scandal,tvMiniSeries,2020,2020,Netflix,18,Crime,Documentary,0,en,Erin Lee Carr,Erin Lee Carr,How to Fix a Drug Scandal,2970330,2970330,2970330,5705851,5705851,5705851,Erin Lee Carr,Josh Adler,Josh Adler,Josh Adler,50,1.2,1.2,1.2,1.3,1.3,1.3,30.9,4,1,US,US,1.4,2.7,Luke Ryan," ""Shannon ONeill""",2.1,1.3,7.0,3665,4.02
11958648,102905,History 101,tvSeries,2020,0,Netflix,16,Documentary,History,0,en,Nick Clarke Powell,Marc Tiley,History 101,7398886,1274518,1660955,1660955,1635390,916880,Nick Clarke Powell,Caitlyn Elizabeth,Bruce Kennedy,Nick Clarke Powell,22,1.3,0.6,1.0,1.0,0.6,1.0,30.4,20,2,GB,GB,5.2,5.2,Natalie Silverman,Natalie Silverman,5.2,0.9,6.8,4783,3.99
12190580,102281,Lenox Hill,tvSeries,2020,2020,Netflix,16,Documentary,Documentary,0,en,Adi Barash,Ruthie Shatz,Lenox Hill,1188572,789461,1188572,1188572,789461,1188572,Adi Barash,Adi Barash,Ruthie Shatz,Adi Barash,50,0.6,0.6,0.6,0.6,0.6,0.6,14.5,9,1,US,US,0.6,0.6,John Boockvar, David Langer,0.6,0.6,8.7,2858,4.44
12588416,105305,The Business of Drugs,tvMiniSeries,2020,2020,Netflix,18,Crime,Documentary,0,en,Erik Osterholm,Jesse Sweet,The Business of Drugs,9553174,9553174,9553174,4869069,1497006,2258028,Erik Osterholm,Chris Cechin-De La Rosa,Chris Cechin-De La Rosa,Chris Cechin-De La Rosa,45,0.6,0.6,0.6,0.6,2.0,0.6,16.5,6,1,US,US,3.8,3.8,Amaryllis Fox,Amaryllis Fox,3.8,0.8,7.2,1859,3.9
12759334,106514,Tiny Creatures,tvSeries,2020,2020,Netflix,7,Documentary,Drama,0,en,Jonathan Jones,Jonathan Jones,Tiny Creatures,4574809,428455,4574809,428455,428455,428455,Jonathan Jones,Gemma Brandt,Jonathan Jones,Gemma Brandt,25,0.6,1.4,0.6,1.4,1.4,1.4,33.1,8,1,GB,GB,29.8,29.8,Mike Colter,Mike Colter,29.8,1.1,5.1,1392,3.25
12875794,107904,La Línea: Shadow of Narco,tvMiniSeries,2020,2020,Netflix,18,Crime,Documentary,0,es,Pepe Mora,Pepe Mora,La Línea: Shadow of Narco,4653885,4653885,4653885,602332,602332,602332,Pepe Mora,Darío García García,Darío García García,Darío García García,30,0.6,0.6,0.6,0.8,0.8,0.8,13.9,4,1,ES,ES,0.6,0.6,Juan Franco,Juan Franco,0.6,0.7,6.4,453,3.4
12939836,110412,A Perfect Crime,tvMiniSeries,2020,2020,Netflix,13,Crime,Documentary,0,de,Jan Peter,Georg Tschurtschenthaler,A Perfect Crime,1037417,2935195,676223,676223,2828225,2543882,Jan Peter,Christian Beetz,Martin Behnke,Jan Peter,43,0.6,0.9,0.6,0.6,0.7,0.6,8.4,4,1,DE,DE,2.8,2.0,Oliver Reissig, Beate Malkus,2.4,0.7,7.3,1659,3.81
12923630,111086,Bad Boy Billionaires: India,tvSeries,2020,0,Netflix,13,Biography,Crime,0,en,Dylan Mohan Gray,Johanna Hamilton,Bad Boy Billionaires: India,4204662,4204662,4204662,4204662,2580808,713864,Dylan Mohan Gray,Dylan Mohan Gray,Dylan Mohan Gray,Dylan Mohan Gray,59,0.7,0.7,0.7,0.7,0.6,0.7,3.2,3,1,IN,IN,1.0,1.0,Aayush Ailawadi,Aayush Ailawadi,1.0,0.7,7.9,3392,3.98
13244092,111495,Carmel: Who Killed Maria Marta?,tvMiniSeries,2020,2020,Netflix,13,Crime,Documentary,0,es,Alejandro Hartmann,Alejandro Hartmann,Carmel: Who Killed Maria Marta?,7691245,366914,2984405,366914,366914,366914,Alejandro Hartmann,Lucas Bucci,Alejandro Hartmann,Sofía Mora,60,0.6,0.6,0.6,0.6,0.6,0.6,9.4,4,1,AR,AR,0.6,0.6,María Marta García Belsunce, Carlos Carrascosa,0.6,0.6,7.0,2704,3.8
