,imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name
893,tt18954258,tvSeries,Senzo: Murder of a Soccer Star,Senzo: Murder of a Soccer Star,2022,2022,40,5.4,267.0,Netflix,13,18954258,195925,,\N,,,2431809,2431809,2431809,Crime,Documentary,Sara Blecher,Sara Blecher,Sara Blecher,,,
894,tt14719276,tvSeries,He's Expecting,He's Expecting,2022,0,23,3.1,3351.0,Netflix,13,14719276,152291,,4561837,12608472.0,3176690.0,3821926,10683012.0,3821926,Comedy,Drama,Takeo Kikuchi,Yuko Hakota,Takeo Kikuchi,Chihiro Amano,Eri Sakai,Yukiko Sode
895,tt19398068,tvMiniSeries,Blood Sisters,Blood Sisters,2022,2022,224,5.7,1106.0,Netflix,18,19398068,197428,Temidayo Makanjuola,0293822,8828501.0,13554700.0,4161077,5763427.0,4161077,Crime,Drama,Biyi Bandele,Kenneth Gyang,Biyi Bandele,Craig Freimond,Zelipa Zulu,Temidayo Makanjuola
896,tt12304420,tvMiniSeries,Clark,Clark,2022,2022,362,7.4,13219.0,Netflix,18,12304420,157008,Jonas Åkerlund,0002981,37239.0,959774.0,0959774,0959774,0959774,Action,Comedy,Jonas Åkerlund,Jonas Åkerlund,Jonas Åkerlund,Fredrik Agetoft,Peter Arrhenius,Jonas Åkerlund
897,tt19757508,tvMiniSeries,Meltdown: Three Mile Island,Meltdown: Three Mile Island,2022,2022,172,6.8,5218.0,Netflix,14,19757508,198200,,\N,,,0203400,0203400,0203400,Documentary,History,Kief Davidson,Kief Davidson,Kief Davidson,,,
898,tt13649532,tvMiniSeries,The G Word with Adam Conover,The G Word with Adam Conover,2022,2022,174,6.7,1169.0,Netflix,18,13649532,114066,,4873809,5418639.0,3967420.0,5283727,4742559.0,5283727,Comedy,Documentary,Nneka Onuorah,Jon Wolf,Nneka Onuorah,Jonathan Braylock,Biniam Bizuneh,Jon Cohen
899,tt19671142,tvSeries,Savage Beauty,Savage Beauty,2022,0,45,5.7,516.0,Netflix,18,19671142,197427,Lebogang Mogashoa,5048239,11029072.0,13633837.0,1998257,5295348.0,3373960.0,Drama,Drama,Denny Y. Miller,Thati Pele,Denny Y. Miller,Lebogang Mogashoa,Nelisa Ngcobo,Neo Sibiya
900,tt13833978,tvSeries,The Lincoln Lawyer,The Lincoln Lawyer,2022,0,60,7.7,61542.0,Netflix,18,13833978,116799,David E. Kelley,0175093,401960.0,5082.0,0343622,3311110.0,2704.0,Crime,Drama,David Grossman,Alonso Alvarez,David Grossman,Michael Connelly,Ted Humphrey,David E. Kelley
901,tt10203880,tvMiniSeries,The Pentaverate,The Pentaverate,2022,2022,160,6.1,11444.0,Netflix,18,10203880,88584,Mike Myers,0000196,5276392.0,1010375.0,1469191,1469191,1469191,Comedy,Comedy,Tim Kirkby,Tim Kirkby,Tim Kirkby,Mike Myers,Jasmine Pierce,Roger Drew
902,tt10011314,tvMiniSeries,Vampire in the Garden,Vampire in the Garden,2022,2022,25,6.8,1691.0,Netflix,14,10011314,99772,,2606944,,,2606944,2485876.0,2606944,Action,Adventure,Ryôtarô Makihara,Hiroyuki Tanaka,Ryôtarô Makihara,Ryôtarô Makihara,,
903,tt19361940,tvSeries,The Boss Baby: Back in the Crib,The Boss Baby: Back in the Crib,2022,0,25,6.1,397.0,Netflix,7,19361940,197429,,10079095,10849429.0,2455446.0,2276047,1842196.0,2364267.0,Adventure,Animation,Christo Stamboliev,Matt Whitlock,Christo Stamboliev,Megan Atkinson,Phil Binder,J.D. Ryznar
904,tt19883592,tvSeries,Sea of Love,Sea of Love,2022,0,10,8.5,66.0,Netflix,0,19883592,202638,Suponwich Juck Somsaman,1511409,7912321.0,7649887.0,13703754,6302154.0,13703754,Adventure,Animation,Wanichaya Tangsutthiwong,Wanichaya Phraejunya,Wanichaya Tangsutthiwong,Sean Carson,Adam Long,Jen Upton
905,tt14134334,tvSeries,My Little Pony: Make Your Mark,My Little Pony: Make Your Mark,2022,0,44,5.8,571.0,Netflix,0,14134334,158691,Gillian M. Berrow,3186756,5422690.0,10332286.0,0490640,0490640,0490640,Adventure,Animation,William Lau,William Lau,William Lau,Gillian Berrow,Kelly Lynne D'Angelo,Janae Hall
906,tt14460684,tvSeries,The Sound of Magic,The Sound of Magic,2022,2022,70,7.6,4921.0,Netflix,14,14460684,123349,Ha Il-kwon,12491143,,,5313007,5313007,5313007,Drama,Fantasy,Sung-Yoon Kim,Sung-Yoon Kim,Sung-Yoon Kim,Ha Il-Kwon,,
907,tt13457822,tvSeries,Welcome to Eden,Welcome to Eden,2022,2023,40,5.6,7415.0,Netflix,18,13457822,128010,"('Joaquín Górriz', 'Guillermo López Sánchez')",1126077,9311650.0,556517.0,2038223,280669.0,1882666.0,Action,Drama,Daniel Benmayor,Menna Fité,Daniel Benmayor,Joaquín Górriz,Guillermo López Sánchez,Raimon Masllorens
908,tt15090462,tvSeries,42 Days of Darkness,42 Days of Darkness,2022,2022,45,6.5,1606.0,Netflix,13,15090462,197190,,8839426,5447183.0,4474950.0,7050504,5447183.0,7050504,Crime,Drama,Gaspar Antillo,Claudia Huaiquimilla,Gaspar Antillo,Rodrigo Fluxá,Claudia Huaiquimilla,Enrique Videla
909,tt13238304,tvSeries,The Life and Movies of Erşan Kuneri,The Life and Movies of Erşan Kuneri,2022,0,45,6.6,15300.0,Netflix,18,13238304,197679,Cem Yılmaz,0948000,,,0948000,0948000,0948000,Comedy,Comedy,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,Cem Yilmaz,,
910,tt19398016,tvSeries,Wild Babies,Wild Babies,2022,0,30,7.7,904.0,Netflix,7,19398016,201006,,\N,,,0000307,9617649.0,4574809.0,Documentary,Documentary,Helena Bonham Carter,Nalini Crack,Helena Bonham Carter,,,
911,tt19037550,tvSeries,Love on the Spectrum U.S.,Love on the Spectrum U.S.,2022,0,40,8.1,1826.0,Netflix,13,19037550,200731,,\N,,,0640003,0640003,0640003,Comedy,Documentary,Cian O'Clery,Cian O'Clery,Cian O'Clery,,,
912,tt20449034,tvSeries,DI4RIES,DI4RIES,2022,2023,30,7.0,723.0,Netflix,7,20449034,202306,,3952365,6503007.0,3828158.0,1964257,1964257,1964257,Comedy,Drama,Alessandro Celli,Alessandro Celli,Alessandro Celli,Mariano Di Nardo,Simona Ercolani,Angelo Pastore
913,tt20560404,tvMiniSeries,Keep Sweet: Pray and Obey,Keep Sweet: Pray and Obey,2022,2022,195,7.3,15389.0,Netflix,18,20560404,202880,,\N,,,0237606,7966847.0,0237606,Crime,Documentary,Rachel Dretzin,Grace McNally,Rachel Dretzin,,,
914,tt13315156,tvSeries,First Kill,First Kill,2022,2022,60,6.5,29008.0,Netflix,18,13315156,111616,V. E. Schwab,9900578,4940073.0,3172567.0,0005113,1288934.0,470971.0,Drama,Horror,Eriq La Salle,Jet Wilkinson,Eriq La Salle,Bryce Ahart,Stephanie McFarlane,Italome Ohikhuare
915,tt13861620,tvSeries,God's Favorite Idiot,God's Favorite Idiot,2022,0,30,5.8,7140.0,Netflix,18,13861620,114201,Ben Falcone,1229520,,,0567912,907324.0,0567912,Comedy,Fantasy,Michael McDonald,Sheila G. Waldron,Michael McDonald,Ben Falcone,,
916,tt13640670,tvSeries,Man vs. Bee,Man vs. Bee,2022,2022,112,6.7,32873.0,Netflix,13,13640670,197588,"('Rowan Atkinson', 'Will Davies')",0000100,204030.0,,1256143,1256143,1256143,Comedy,Family,David Kerr,David Kerr,David Kerr,Rowan Atkinson,William Davies,
917,tt10011306,tvSeries,Spriggan,Spriggan,2022,2022,45,6.8,1484.0,Netflix,18,10011306,94925,"('Hiroshi Takashige', 'Ryoji Minagawa')",2638693,5003154.0,8914697.0,5368756,5368756,5368756,Action,Adventure,Hiroshi Kobayashi,Hiroshi Kobayashi,Hiroshi Kobayashi,Ryoji Minagawa,Hiroshi Seko,Hiroshi Takashige
918,tt17736234,tvSeries,"Bastard!! Heavy Metal, Dark Fantasy","Bastard!! Heavy Metal, Dark Fantasy",2022,2023,25,6.5,2353.0,Netflix,18,17736234,156898,,0353713,475853.0,475594.0,2041678,3456699.0,7736493.0,Action,Adventure,Takaharu Ozaki,Akira Mano,Takaharu Ozaki,Kazushi Hagiwara,Yôsuke Kuroda,Hideyuki Kurata
919,tt12642764,tvSeries,Dead End: Paranormal Park,Dead End: Paranormal Park,2022,2022,0,7.1,2941.0,Netflix,7,12642764,158139,Hamish Steele,1652896,4557294.0,7851941.0,0924289,0924289,0924289,Adventure,Animation,Liz Whitaker,Liz Whitaker,Liz Whitaker,Nicole Paglia,Hamish Steele,Jen Bardekoff
920,tt19389564,tvSeries,Baby Fever,Baby Fever,2022,0,30,6.6,1080.0,Netflix,0,19389564,202311,"('Amalie Næsby Fick', 'Nikolaj Feifer')",1397646,1322784.0,4052861.0,4052861,1322784.0,4052861,Comedy,Drama,Amalie Næsby Fick,Nikolaj Feifer,Amalie Næsby Fick,Karina Dam,Nikolaj Feifer,Amalie Næsby Fick
921,tt13696452,tvSeries,Money Heist: Korea - Joint Economic Area,Money Heist: Korea - Joint Economic Area,2022,2022,60,5.7,8153.0,Netflix,18,13696452,112836,"('Kim Hong-sun', 'Ryu Yong-jae', 'Kim Hwan-chae', 'Choi Sung-joon')",1210565,11733413.0,11733414.0,5222245,5222245,5222245,Action,Crime,Kim Hong-sun,Kim Hong-sun,Kim Hong-sun,Álex Pina,Kim Hwan-Chae,Choi Sung-Joon
922,tt15213258,tvMiniSeries,Queen,Queen,2022,2022,200,7.1,1609.0,Netflix,7,15213258,4238,"('Michael J. Weithorn', 'David Litt')",2366292,6222970.0,38604.0,0467219,0467219,0467219,Drama,Drama,Lukasz Kosmicki,Lukasz Kosmicki,Lukasz Kosmicki,Ottó Geir Borg,Kacper Wysocki,Árni Ólafur Ásgeirsson
923,tt13561292,tvMiniSeries,Maldivas,Maldivas,2022,2022,30,5.8,1278.0,Netflix,18,13561292,134955,,4514965,10006529.0,5622006.0,0023207,3120984.0,0023207,Comedy,Drama,José Alvarenga Jr.,Daina Giannecchini,José Alvarenga Jr.,Natalia Klein,Antônio Tibau,Ana Reber
924,tt14463542,tvSeries,Intimacy,Intimacy,2022,2022,50,6.9,3335.0,Netflix,18,14463542,123534,"('Verónica Fernández', 'Laura Sarmiento')",0273785,3139010.0,1346824.0,0868441,3838051.0,1462222.0,Crime,Drama,Jorge Torregrossa,Ben Gutteridge,Jorge Torregrossa,Verónica Fernández,Laura Sarmiento Pallarés,José Luis Martín
925,tt13323566,tvSeries,As the Crow Flies,As the Crow Flies,2022,0,45,6.4,5741.0,Netflix,13,13323566,202010,,1689260,,,5519375,9375960.0,5519375,Drama,Drama,Deniz Yorulmazer,Koray Kerimoglu,Deniz Yorulmazer,Meriç Acemi,,
926,tt20113404,tvSeries,Mr. Good: Cop or Crook?,Mr. Good: Cop or Crook?,2022,2022,200,6.8,625.0,Netflix,16,20113404,202065,,2722258,,,5749790,13637640.0,5749790,Crime,Documentary,Trond Kvig Andreassen,Ragne Riise,Trond Kvig Andreassen,Paal Wilhelm Nesset,,
927,tt20602042,tvSeries,"Web of Make Believe: Death, Lies and the Internet","Web of Make Believe: Death, Lies and the Internet",2022,2022,60,6.5,2369.0,Netflix,18,20602042,202886,Brian Knappenberger,\N,,,0460534,0460534,0460534,Crime,Documentary,Brian Knappenberger,Brian Knappenberger,Brian Knappenberger,,,
928,tt20560384,tvSeries,The Hidden Lives of Pets,The Hidden Lives of Pets,2022,0,30,7.2,943.0,Netflix,0,20560384,155973,,\N,,,3131911,3131911,3131911,Documentary,Short,Tom Peppiatt,Tom Peppiatt,Tom Peppiatt,,,
929,tt13925166,tvSeries,Surviving Summer,Surviving Summer,2022,0,30,6.6,3549.0,Netflix,7,13925166,129141,"('Joanna Werner', 'Josh Mapleston')",1859040,1860791.0,2297197.0,2531791,1271464.0,3782932.0,Drama,Family,Sian Davies,Ben Chessell,Sian Davies,Josh Mapleston,Joanna Werner,Clea Frost
930,tt12005828,tvSeries,You Don't Know Me,You Don't Know Me,2021,2021,60,6.8,7324.0,Netflix,16,12005828,139686,,3976567,3581716.0,,1319499,1319499,1319499,Crime,Drama,Sarmad Masud,Sarmad Masud,Sarmad Masud,Tom Edge,Imran Mahmood,
931,tt20560428,tvSeries,That's My Time with David Letterman,That's My Time with David Letterman,2022,0,0,6.7,265.0,Netflix,18,20560428,203280,,1395537,,,1410798,1410798,1410798,Comedy,Talk-Show,Sharon Everitt,Sharon Everitt,Sharon Everitt,Mike Gibbons,,
932,tt14097144,tvMiniSeries,"Boo, Bitch","Boo, Bitch",2022,2022,202,5.9,5146.0,Netflix,14,14097144,132188,"('Lauren Iungerich', 'Erin Ehrlich', 'Tim Schauer', 'Kuba Soltysiak')",1279203,9872743.0,411897.0,0005205,1279203.0,411897.0,Comedy,Drama,Kimberly McCullough,Erin Ehrlich,Kimberly McCullough,Erin Ehrlich,Vivian Huang,Lauren Iungerich
933,tt14117010,tvMiniSeries,Keep Breathing,Keep Breathing,2022,2022,209,5.3,14396.0,Netflix,18,14117010,195822,,2219687,1236625.0,5514532.0,0453003,735484.0,0453003,Adventure,Drama,Maggie Kiley,Rebecca Rodriguez,Maggie Kiley,Brendan Gall,Martin Gero,Iturri Sosa
934,tt21062540,tvMiniSeries,How to Change Your Mind,How to Change Your Mind,2022,2022,212,7.9,3129.0,Netflix,18,21062540,204304,Michael Pollan,2970330,316795.0,2293679.0,1013671,255334.0,1013671,Documentary,Documentary,Lucy Walker,Alison Ellwood,Lucy Walker,Josh Adler,Alex Gibney,Michael Pollan
935,tt21063148,tvMiniSeries,D.B. Cooper: Where Are You?!,D.B. Cooper: Where Are You?!,2022,2022,169,5.4,3275.0,Netflix,18,21063148,204302,,\N,,,0954912,0954912,0954912,Crime,Documentary,Marina Zenovich,Marina Zenovich,Marina Zenovich,,,
936,tt21098728,tvMiniSeries,The Most Hated Man on the Internet,The Most Hated Man on the Internet,2022,2022,162,6.8,7755.0,Netflix,18,21098728,205106,,\N,,,10245855,10245855,10245855,Crime,Documentary,Rob Miller,Rob Miller,Rob Miller,,,
937,tt9660182,tvSeries,Resident Evil,Resident Evil,2022,2022,60,4.2,45010.0,Netflix,18,9660182,108296,Andrew Dabb,1877263,3670452.0,3020658.0,0325290,400486.0,1032600.0,Action,Horror,Rachel Goldberg,Bronwen Hughes,Rachel Goldberg,Andrew Dabb,Jeff Howard,Tara Knight
938,tt10062046,tvSeries,Country Queen,Country Queen,2022,0,60,5.3,286.0,Netflix,18,10062046,205722,,9577823,9580422.0,10564746.0,1412280,8310356.0,1528901.0,Drama,Drama,Vincent Mbaya,Brian Munene,Vincent Mbaya,Wanjeri Gakuru,Ian Kithinji,Lydia Matata
939,tt21195532,tvSeries,Justice Served,Justice Served,2022,0,40,5.2,596.0,Netflix,18,21195532,205788,Tshepo Ty Skosana,13864730,1688530.0,13429064.0,2321778,2345184.0,3450577.0,Crime,Drama,Jozua Malherbe,Rolie Nikiwe,Jozua Malherbe,Sydney Dire,Steven Pillemer,Tshepo Ty Skosana
940,tt15466144,tvSeries,Uncoupled,Uncoupled,2022,2024,30,7.0,18355.0,Netflix,18,15466144,201380,"('Darren Star', 'Jeffrey Richman')",0725037,823015.0,1545076.0,0490792,281598.0,144023.0,Comedy,Drama,Peter Lauer,Andrew Fleming,Peter Lauer,Jeffrey Richman,Darren Star,Abraham Higginbotham
941,tt14589904,tvSeries,Farzar,Farzar,2022,2022,30,5.6,2781.0,Netflix,18,14589904,202864,"('Roger Black', ""Waco O'Guin"")",1318600,3361510.0,1975097.0,1702014,6537343.0,2539632.0,Action,Adventure,Joey Adams,Travis Lockhart,Joey Adams,Roger Black,Josh GreenbArg,Waco O'Guin
942,tt18783984,tvSeries,Kung Fu Panda: The Dragon Knight,Kung Fu Panda: The Dragon Knight,2022,2023,0,6.0,2353.0,Netflix,7,18783984,129959,"('Peter Hastings', 'Mitch Watson')",3481995,5093013.0,10233025.0,3066080,324713.0,2916082.0,Action,Adventure,David Dick,Michael Goguen,David Dick,Christopher Amick,Jasmine Chiong,Ellie Guzman
943,tt15407486,tvMiniSeries,King of Stonks,King of Stonks,2022,2022,280,6.7,1703.0,Netflix,18,15407486,204852,"('Philipp Käßbohrer', 'Matthias Murmann')",2977601,5093837.0,3906088.0,1818028,4420729.0,2853722.0,Comedy,Drama,Jan Bonny,Isabell Suba,Jan Bonny,Jan Eichberg,Mats Frey,Beatrice Huber
944,tt15268768,tvSeries,Remarriage & Desires,Remarriage & Desires,2022,0,70,7.3,1954.0,Netflix,13,15268768,133775,Lee Geun-young,13332990,,,5385826,5385826,5385826,Drama,Drama,Kim Jung Min,Kim Jung Min,Kim Jung Min,Lee Geun-Young,,
945,tt21081098,tvSeries,"Mom, Don't Do That!","Mom, Don't Do That!",2022,0,50,6.2,307.0,Netflix,13,21081098,135726,,\N,,,4162637,5177198.0,4162637,Comedy,Drama,Wei-ling Chen,Chun-Hong Lee,Wei-ling Chen,,,
946,tt14463552,tvMiniSeries,The Longest Night,The Longest Night,2022,2022,268,5.9,2919.0,Netflix,18,14463552,201331,"('Xosé Morais', 'Víctor Sierra')",1090685,2041570.0,,2487693,1224750.0,2487693,Action,Crime,Óscar Pedraza,Moisés Ramos,Óscar Pedraza,Xosé Morais,Victoriano Sierra Ferreiro,
947,tt13322978,tvSeries,Fanático,Fanático,2022,0,10,5.1,189.0,Netflix,18,13322978,127428,"('Yago de Torres Peño', 'Daniel López Sánchez', 'Federico Maniá Sibona')",9311634,9163865.0,9290775.0,1202806,1202806,1202806,Comedy,Drama,Roger Gual,Roger Gual,Roger Gual,Yago de Torres Peño,Dani del Águila,Federico Maniá Sibona
948,tt14664414,tvSeries,Young Royals,Young Royals,2021,0,50,8.3,40919.0,Netflix,18,14664414,125910,"('Lars Beckung', 'Lisa Ambjörn', 'Camilla Holter')",1087368,5448205.0,12587245.0,4041098,4097336.0,7087171.0,Drama,Romance,Rojda Sekersöz,Erika Calmeyer,Rojda Sekersöz,Lisa Ambjörn,Sofie Forsman,Tove Forsman
949,tt21062288,tvMiniSeries,Hurts Like Hell,Hurts Like Hell,2022,2022,200,7.3,297.0,Netflix,18,21062288,204129,,13766990,,,13424164,13424164,13424164,Biography,Drama,Kittichai Wanprasert,Kittichai Wanprasert,Kittichai Wanprasert,Siwat Decharat,,
950,tt14899624,tvSeries,Another Self,Another Self,2022,0,50,6.7,7017.0,Netflix,18,14899624,206180,Nuran Evren Şit,13894179,5730456.0,2898305.0,3155993,3155993,3155993,Drama,Romance,Burcu Alptekin,Burcu Alptekin,Burcu Alptekin,Nergis Akoglu,Aysenur Siki,Nuran Evren Sit
951,tt14178824,tvSeries,Indian Predator: The Butcher of Delhi,Indian Predator: The Butcher of Delhi,2022,2022,125,6.1,2598.0,Netflix,18,14178824,205434,,\N,,,0814546,0814546,0814546,Crime,Documentary,Ayesha Sood,Ayesha Sood,Ayesha Sood,,,
952,tt21195488,tvMiniSeries,Street Food: USA,Street Food: USA,2022,2022,30,6.8,674.0,Netflix,18,21195488,205857,,0312173,2770831.0,,0586995,1628204.0,2684688.0,Documentary,Documentary,Daniel Milder,Tamara Rosenfeld,Daniel Milder,David Gelb,Brian McGinn,
953,tt14954498,tvMiniSeries,Echoes,Echoes,2022,2022,326,5.9,14973.0,Netflix,18,14954498,129612,Vanessa Gazy,5341160,5039337.0,4523059.0,0133773,2813284.0,1457361.0,Drama,Mystery,Kat Candler,Li Lu,Kat Candler,Mallika Dhaliwal,Vanessa Gazy,Sahar Jahani
954,tt13271734,tvMiniSeries,Lost Ollie,Lost Ollie,2022,2022,45,7.7,1868.0,Netflix,7,13271734,156935,Shannon Tindle,0431622,1306819.0,2100477.0,0709056,0709056,0709056,Adventure,Animation,Peter Ramsey,Peter Ramsey,Peter Ramsey,William Joyce,Shannon Tindle,Kate Gersten
955,tt21315194,tvSeries,I Just Killed My Dad,I Just Killed My Dad,2022,2022,125,6.7,6228.0,Netflix,18,21315194,206492,,\N,,,1341941,1341941,1341941,Crime,Documentary,Skye Borgman,Skye Borgman,Skye Borgman,,,
956,tt10291112,tvMiniSeries,"Nisman. The Prosecutor, the President and the Spy","Nisman. The Prosecutor, the President and the Spy",2019,2020,373,7.6,629.0,Netflix,18,10291112,97164,,5713229,1960325.0,,5713229,1960325.0,5713229,Crime,Documentary,Martin Rocca,Justin Webster,Martin Rocca,Martin Rocca,Justin Webster,
957,tt1751634,tvSeries,The Sandman,The Sandman,2022,0,45,7.7,165631.0,Netflix,18,1751634,90802,"('David S. Goyer', 'Neil Gaiman', 'Allan Heinberg')",0452663,6033245.0,4763161.0,0021772,1223381.0,54954.0,Drama,Fantasy,Mairzee Almas,Andrés Baiz,Mairzee Almas,Sam Kieth,Catherine Smyth-McMullen,Heather Bellson
958,tt15390524,tvSeries,Partner Track,Partner Track,2022,2022,60,6.7,7152.0,Netflix,18,15390524,135035,Georgia Lee,10810514,6560134.0,1565392.0,0548159,923330.0,1455688.0,Drama,Drama,Lily Mariye,Tanya Wexler,Lily Mariye,Katie Do,Nikki Goldwaser,Georgia Lee
959,tt21261420,tvSeries,Chad & JT Go Deep,Chad & JT Go Deep,2022,2022,20,7.2,566.0,Netflix,18,21261420,205798,,5372912,6003006.0,8178166.0,3761121,3761121,3761121,Comedy,Comedy,Daniel Lucchesi,Daniel Lucchesi,Daniel Lucchesi,Jace Armstrong,Michael Klimkowski,Bri LeRose
960,tt15912380,tvMiniSeries,Kakegurui Twin,Kakegurui Twin,2022,2022,24,6.6,880.0,Netflix,14,15912380,138183,,9126892,,,3210514,12725545.0,12530197.0,Animation,Drama,Yûichirô Hayashi,Kyoko Yamazaki,Yûichirô Hayashi,Homura Kawamoto,,
961,tt19875850,tvSeries,Tekken: Bloodline,Tekken: Bloodline,2022,2022,22,6.6,4848.0,Netflix,14,19875850,195530,,0383664,,,1450721,4469565.0,4846713.0,Action,Adventure,Yoshikazu Miyao,Wataru Arakawa,Yoshikazu Miyao,Gavin Hignight,,
962,tt14272704,tvSeries,Rilakkuma's Theme Park Adventure,Rilakkuma's Theme Park Adventure,2022,0,15,6.7,253.0,Netflix,7,14272704,138273,,5969727,2147104.0,,7450138,7450138,7450138,Adventure,Animation,Masahito Kobayashi,Masahito Kobayashi,Masahito Kobayashi,Takashi Sumita,Makoto Ueda,
963,tt15527362,tvSeries,Big Tree City,Big Tree City,2022,0,24,8.3,77.0,Netflix,0,15527362,158694,,2687180,3063370.0,10379196.0,2417217,2417217,2417217,Action,Adventure,Ben Steer,Ben Steer,Ben Steer,Jo Clegg,Alex Collier,Tasha Dhanraj
964,tt14906890,tvSeries,Super Giant Robot Brothers,Super Giant Robot Brothers,2022,0,26,6.7,220.0,Netflix,7,14906890,158138,"('Víctor Maldonado', 'Alfredo Torres Martínez')",1159646,1624842.0,85116.0,0028764,0028764,0028764,Action,Adventure,Mark Andrews,Mark Andrews,Mark Andrews,Víctor Maldonado,Alfredo Torres,Tommy Blacha
965,tt15527388,tvSeries,Deepa & Anoop,Deepa & Anoop,2022,0,25,8.1,78.0,Netflix,0,15527388,158697,"('Heather Kenyon', 'Lisa Goldman', 'Munjal Shroff')",2545545,444634.0,2381507.0,1030114,11552041.0,2163219.0,Adventure,Animation,Colleen Holub,Kerr Holden,Colleen Holub,Lisa Goldman,Christopher Keenan,Heather Kenyon
966,tt15135104,tvSeries,Kleo,Kleo,2022,0,44,7.5,12616.0,Netflix,18,15135104,206010,"('Richard Kropf', 'Hanno Hackfort', 'Bob Konrad')",0352514,1293138.0,472277.0,5899290,3757862.0,5899290,Action,Crime,Viviane Andereggen,Jano Ben Chaabane,Viviane Andereggen,Hanno Hackfort,Bob Konrad,Richard Kropf
967,tt19723700,tvSeries,Family Secrets,Family Secrets,2022,0,50,6.0,703.0,Netflix,13,19723700,133490,Sema Ergenekon,0683323,,,5652339,5652339,5652339,Comedy,Drama,Lukasz Ostalski,Lukasz Ostalski,Lukasz Ostalski,Agnieszka Pilaszewska,,
968,tt15096920,tvSeries,Unsuspicious,Unsuspicious,2022,2022,30,5.2,232.0,Netflix,13,15096920,206232,,3021683,5715896.0,7707815.0,0735083,7220102.0,0735083,Comedy,Mystery,César Rodrigues,Eduardo Vaisman,César Rodrigues,César Amorim,Rodrigo de Arruda,Pedro Tomé
969,tt17641200,tvSeries,High Heat,High Heat,2022,0,45,6.2,776.0,Netflix,16,17641200,206087,José Ignacio Valenzuela,8236619,1122534.0,1416659.0,5145285,1664036.0,651057.0,Drama,Drama,Laura Marco,Jorge Michel Grau,Laura Marco,Jean Pierre Fica,José Ignacio Valenzuela,Valentina Pollarolo
970,tt13106334,tvSeries,The Girl in the Mirror,The Girl in the Mirror,2022,2022,56,6.3,2685.0,Netflix,18,13106334,127424,Sergio G. Sánchez,1037221,2162103.0,6818191.0,1665932,1037221.0,1665932,Drama,Horror,Kike Maíllo,Sergio G. Sánchez,Kike Maíllo,Sergio G. Sánchez,Teresa de Rosendo,Paul Pen
971,tt21332800,tvMiniSeries,School Tales the Series,School Tales the Series,2022,2022,384,5.3,633.0,Netflix,18,21332800,203502,,\N,,,3257659,3257659,3257659,Horror,Mystery,Phontharis Chotkijsadarsopon,Phontharis Chotkijsadarsopon,Phontharis Chotkijsadarsopon,,,
972,tt21341988,tvSeries,Ludik,Ludik,2022,2022,60,5.6,632.0,Netflix,18,21341988,206910,"('Paul Buys', 'Annemarie van Basten')",3724694,4956412.0,,1461381,5243268.0,1461381,Crime,Drama,Ian Gabriel,Harold Holscher,Ian Gabriel,Paul Buys,Annemarie van Basten,
973,tt21217912,tvMiniSeries,Trainwreck: Woodstock '99,Trainwreck: Woodstock '99,2022,2022,142,7.4,20833.0,Netflix,18,21217912,206246,,\N,,,3086458,3086458,3086458,Documentary,History,Jamie Crawford,Jamie Crawford,Jamie Crawford,,,
974,tt21388530,tvMiniSeries,A Kidnapping Scandal: The Florence Cassez Affair,A Kidnapping Scandal: The Florence Cassez Affair,2022,2022,287,7.0,441.0,Netflix,13,21388530,207242,,1048978,,,1319671,1319671,1319671,Crime,Documentary,Gerardo Naranjo,Gerardo Naranjo,Gerardo Naranjo,Alejandro Gerber Bicecci,,
975,tt21448384,tvSeries,Club América vs. Club América,Club América vs. Club América,2022,0,50,7.8,124.0,Netflix,13,21448384,208422,,14000800,10582941.0,12884374.0,2771664,9796962.0,1058652.0,Documentary,Sport,Martín Bautista,Juan Márquez,Martín Bautista,Alfredo Alquicira,Andrea Gobera Fajer,Pablo Iván García
976,tt2061527,tvSeries,Tiger & Bunny,Tiger & Bunny,2011,2022,25,7.2,1202.0,Netflix,14,2061527,39659,,3147327,5128295.0,4330767.0,0766226,440469.0,1997627.0,Action,Adventure,Kei'ichi Sato,Atsuko Kase,Kei'ichi Sato,Masafumi Nishida,Satoko Okazaki,Tomohiro Suzuki
977,tt15432016,tvMiniSeries,Devil in Ohio,Devil in Ohio,2022,2022,356,5.9,18767.0,Netflix,18,15432016,133700,Daria Polatin,10630893,9687789.0,1717675.0,0011876,26442.0,269502.0,Drama,Horror,Steven A. Adelson,Brad Anderson,Steven A. Adelson,Aaron Carter,Lorelei Ignas,Daria Polatin
978,tt13207736,tvMiniSeries,Dahmer - Monster: The Jeffrey Dahmer Story,Dahmer - Monster: The Jeffrey Dahmer Story,2022,2024,534,7.9,149153.0,Netflix,18,13207736,113988,"('Ryan Murphy', 'Ian Brennan')",0107302,614682.0,573266.0,0528337,54077.0,899364.0,Biography,Crime,Jennifer Lynch,Paris Barclay,Jennifer Lynch,Ian Brennan,Ryan Murphy,David McMillan
